ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
989	"AT3G24360"	"AT3G24360"	chr3	-	8841905	8841958	8841401	8841536	8842411	8842513
990	"AT3G24360"	"AT3G24360"	chr3	-	8842174	8842239	8841401	8841536	8842411	8842513
991	"AT2G25760"	"AT2G25760"	chr2	-	10987574	10987630	10987352	10987424	10987705	10987775
992	"AT1G15150"	"AT1G15150"	chr1	+	5213840	5213897	5213674	5213761	5213988	5214227
993	"AT3G56210"	"AT3G56210"	chr3	-	20853376	20853418	20852384	20852709	20853492	20854143
994	"AT5G13560"	"AT5G13560"	chr5	-	4362050	4362121	4360630	4361966	4362270	4362364
995	"AT5G13560"	"AT5G13560"	chr5	-	4365088	4365141	4364849	4364946	4365288	4365384
996	"AT2G04395"	"POT1C"	chr2	-	1529429	1529516	1529082	1529166	1529545	1529724
997	"AT3G25560"	"NIK2"	chr3	-	9280561	9280903	9280104	9280484	9280998	9281151
998	"AT5G38290"	"CRS2A"	chr5	+	15303594	15303812	15303335	15303494	15303906	15303991
999	"AT5G38290"	"CRS2A"	chr5	+	15303906	15303991	15303335	15303494	15304082	15304150
1000	"AT5G58330"	"AT5G58330"	chr5	-	23580283	23580352	23580147	23580201	23580420	23580489
1001	"AT5G58330"	"AT5G58330"	chr5	-	23580964	23581039	23580781	23580883	23581115	23581206
1002	"AT2G39910"	"AT2G39910"	chr2	+	16662420	16662485	16662112	16662308	16662595	16662697
1003	"AT1G73670"	"MPK15"	chr1	+	27701831	27701987	27701505	27701655	27702164	27702302
1004	"AT2G13650"	"GONST1"	chr2	-	5689953	5690317	5689496	5689626	5690530	5690615
1005	"AT3G51640"	"AT3G51640"	chr3	+	19154084	19155769	19153761	19153944	19155975	19156934
1006	"AT2G22730"	"AT2G22730"	chr2	+	9662350	9662453	9662199	9662274	9662676	9662764
1007	"AT5G18800"	"AT5G18800"	chr5	+	6267256	6267491	6267077	6267134	6268260	6268638
1008	"AT5G18800"	"AT5G18800"	chr5	+	6267282	6267491	6267052	6267134	6268260	6268638
1009	"AT1G07119"	"AT1G07119"	chr1	+	2184717	2184798	2184346	2184508	2185049	2185175
1010	"AT1G07119"	"AT1G07119"	chr1	+	2185049	2185175	2184346	2184508	2186102	2186349
1011	"AT3G21710"	"AT3G21710"	chr3	+	7648988	7649060	7648358	7648757	7649347	7649799
1012	"AT5G37740"	"AT5G37740"	chr5	+	14992336	14992366	14992048	14992258	14992962	14993058
1013	"AT1G54490"	"XRN4"	chr1	+	20351270	20351373	20350190	20350506	20351448	20351525
1014	"AT1G79280"	"NUA"	chr1	-	29825492	29825558	29825244	29825328	29825672	29825720
1015	"AT4G10050"	"AT4G10050"	chr4	-	6285289	6285340	6285064	6285145	6285422	6285517
1016	"AT3G21110"	"PUR7"	chr3	-	7404467	7404597	7404268	7404361	7404723	7404825
1017	"AT5G43930"	"AT5G43930"	chr5	+	17677969	17678037	17677787	17677876	17678107	17678216
1018	"AT1G02890"	"AT1G02890"	chr1	-	646405	646489	646125	646310	646566	646689
1019	"AT4G39620"	"EMB2453"	chr4	+	18397217	18397243	18396004	18397156	18397392	18397578
1020	"AT1G72190"	"AT1G72190"	chr1	-	27167957	27167999	27167618	27167831	27168132	27168230
1021	"AT1G72190"	"AT1G72190"	chr1	-	27168940	27169085	27168708	27168836	27169329	27169468
1022	"AT1G72190"	"AT1G72190"	chr1	-	27169329	27169468	27168940	27169085	27169598	27169717
1023	"AT2G38720"	"MAP65-5"	chr2	+	16191221	16191329	16190970	16191058	16191550	16191624
1024	"AT2G38720"	"MAP65-5"	chr2	+	16191695	16191770	16191550	16191624	16191868	16192266
1025	"AT1G76110"	"HMGB9"	chr1	-	28556284	28556383	28555495	28555878	28556840	28557003
1026	"AT5G06970"	"AT5G06970"	chr5	-	2165553	2165618	2165023	2165354	2165704	2165880
1027	"AT2G31350"	"GLX2-5"	chr2	+	13370305	13370380	13370093	13370194	13370471	13370570
1028	"AT5G64600"	"AT5G64600"	chr5	+	25826783	25826920	25826323	25826452	25827026	25827240
1029	"AT1G77080"	"AGL27"	chr1	+	28958333	28958391	28955636	28955863	28958601	28958663
1030	"AT1G77080"	"AGL27"	chr1	+	28958455	28958501	28955636	28955863	28958601	28958663
1031	"AT1G77080"	"AGL27"	chr1	+	28959577	28959627	28959329	28959371	28959743	28960096
1032	"AT3G22290"	"AT3G22290"	chr3	+	7884794	7884903	7884467	7884614	7884988	7885108
1033	"AT1G06900"	"AT1G06900"	chr1	-	2120010	2120057	2119665	2119778	2120155	2120231
1034	"AT2G21150"	"XCT"	chr2	+	9066885	9066962	9066711	9066790	9067045	9067107
1035	"AT3G14080"	"LSM1B"	chr3	+	4667601	4667777	4667364	4667491	4668380	4668449
1036	"AT4G13670"	"PTAC5"	chr4	+	7950553	7950591	7950141	7950388	7950683	7950903
1037	"AT1G57870"	"ASK4"	chr1	-	21435252	21435369	21434736	21434972	21435863	21436032
1038	"AT4G34570"	"THY-2"	chr4	-	16513052	16513555	16512584	16512972	16513831	16513877
1039	"AT4G34570"	"THY-2"	chr4	-	16514105	16514147	16513831	16513877	16514249	16514343
1040	"AT1G80245"	"AT1G80245"	chr1	+	30174538	30174627	30174177	30174289	30174709	30174812
1041	"AT1G80245"	"AT1G80245"	chr1	+	30174545	30174627	30174177	30174289	30174709	30174812
1042	"AT2G16940"	"AT2G16940"	chr2	-	7345945	7345985	7345694	7345776	7346107	7346177
1043	"AT2G16940"	"AT2G16940"	chr2	-	7345945	7345985	7345694	7345776	7346570	7347075
1044	"AT2G16940"	"AT2G16940"	chr2	-	7345967	7345995	7345694	7345776	7346107	7346177
1045	"AT2G16940"	"AT2G16940"	chr2	-	7346107	7346177	7345694	7345776	7346570	7347075
1046	"AT2G16940"	"AT2G16940"	chr2	-	7346107	7346177	7345945	7345985	7346570	7347075
1047	"AT2G16940"	"AT2G16940"	chr2	-	7346426	7346463	7346107	7346177	7346570	7347075
1048	"AT2G42500"	"PP2A4"	chr2	-	17700252	17700336	17700102	17700174	17700467	17700524
1049	"AT2G42500"	"PP2A4"	chr2	-	17700467	17700524	17700102	17700174	17701133	17701417
1050	"AT3G56450"	"ASNAP1"	chr3	+	20931259	20931360	20930556	20930965	20931810	20931962
1051	"AT5G53450"	"PAP14"	chr5	+	21689189	21689506	21688772	21688941	21689587	21689631
1052	"AT5G53450"	"PAP14"	chr5	+	21689268	21689506	21688762	21688941	21689587	21689631
1053	"AT5G53450"	"PAP14"	chr5	+	21689710	21689789	21689587	21689631	21689868	21689985
1054	"AT5G53450"	"PAP14"	chr5	+	21690340	21690427	21690064	21690247	21690511	21690618
1055	"AT5G23080"	"TGH"	chr5	-	7746432	7746519	7746183	7746255	7746603	7746679
1056	"AT5G53180"	"ATPTB2"	chr5	-	21570833	21570891	21570165	21570228	21571043	21571253
1057	"AT5G36210"	"AT5G36210"	chr5	-	14251226	14251282	14250561	14250698	14251846	14251929
1058	"AT2G36160"	"RPS14A"	chr2	+	15170464	15170510	15170266	15170386	15170696	15170782
1059	"AT1G75510"	"AT1G75510"	chr1	-	28348095	28348204	28347877	28348008	28348431	28348735
1060	"AT5G25140"	"CYP71B13"	chr5	+	8672980	8673864	8672423	8672539	8673942	8674629
1061	"AT2G20050"	"AT2G20050"	chr2	-	8650572	8650638	8650363	8650485	8650727	8651075
1062	"AT3G44340"	"CEF"	chr3	-	16015483	16015560	16015217	16015289	16015743	16015798
1063	"AT1G72410"	"AT1G72410"	chr1	-	27252119	27252173	27251695	27252013	27252264	27253417
1064	"AT1G08300"	"NVL"	chr1	+	2616698	2616812	2616034	2616548	2617756	2618350
1065	"AT1G07170"	"AT1G07170"	chr1	+	2200329	2200539	2200122	2200219	2200637	2201265
1066	"AT1G07170"	"AT1G07170"	chr1	+	2200462	2200539	2200173	2200219	2200637	2201049
1067	"AT3G06250"	"FRS7"	chr3	-	1889756	1892100	1888835	1889230	1892499	1892775
1068	"AT4G10180"	"DET1"	chr4	+	6347432	6347624	6346695	6347358	6347922	6347991
1069	"AT4G10955"	"AT4G10955"	chr4	-	6715307	6715386	6714322	6714906	6715685	6715725
1070	"AT4G10955"	"AT4G10955"	chr4	-	6715307	6715394	6714322	6714906	6715685	6716182
1071	"AT3G05160"	"AT3G05160"	chr3	-	1454508	1454593	1454337	1454381	1454919	1455012
1072	"AT3G05160"	"AT3G05160"	chr3	-	1454712	1454793	1454508	1454593	1454919	1455012
1073	"AT3G05160"	"AT3G05160"	chr3	-	1455118	1455183	1454919	1455012	1455329	1455405
1074	"AT3G05160"	"AT3G05160"	chr3	-	1456533	1456596	1456017	1456107	1456883	1457150
1075	"AT1G72416"	"AT1G72416"	chr1	-	27259830	27259915	27259677	27259745	27260019	27260291
1076	"AT4G24740"	"AFC2"	chr4	-	12755931	12756046	12755690	12755782	12756144	12756193
1077	"AT4G24740"	"AFC2"	chr4	-	12756144	12756193	12755690	12755782	12756302	12756456
1078	"AT4G24740"	"AFC2"	chr4	-	12756744	12756934	12756539	12756566	12757551	12757773
1079	"AT2G06025"	"AT2G06025"	chr2	+	2350016	2350115	2348913	2348977	2350201	2350539
1080	"AT2G06025"	"AT2G06025"	chr2	+	2350896	2350933	2350621	2350674	2351029	2351095
1081	"AT4G28025"	"AT4G28025"	chr4	-	13936451	13936536	13936166	13936292	13937257	13937508
1082	"AT4G28025"	"AT4G28025"	chr4	-	13936451	13936536	13936166	13936292	13937284	13937433
1083	"AT1G07470"	"AT1G07470"	chr1	+	2292658	2292717	2292539	2292585	2292895	2293006
1084	"AT4G27090"	"RPL14B"	chr4	-	13594857	13594959	13594435	13594565	13595184	13595252
1085	"AT3G51610"	"AT3G51610"	chr3	-	19141552	19141608	19141059	19141153	19141692	19141755
1086	"AT5G22850"	"AT5G22850"	chr5	-	7635732	7635862	7635391	7635642	7636062	7636567
1087	"AT4G27610"	"AT4G27610"	chr4	-	13787858	13787937	13787148	13787373	13788083	13788350
1088	"AT1G75630"	"VHA-C4"	chr1	+	28401605	28401707	28400833	28401119	28401899	28402355
1089	"AT4G33770"	"ITPK2"	chr4	-	16195005	16195038	16194666	16194787	16195121	16195203
1090	"AT2G31660"	"SAD2"	chr2	+	13469348	13469452	13469086	13469218	13469772	13469952
1091	"AT5G51960"	"AT5G51960"	chr5	+	21110702	21110913	21110339	21110410	21111002	21111348
1092	"AT3G56620"	"AT3G56620"	chr3	-	20973955	20974072	20973598	20973827	20974155	20974218
1093	"AT4G11560"	"AT4G11560"	chr4	-	7002395	7002458	7001589	7002309	7003046	7003493
1094	"AT5G25520"	"AT5G25520"	chr5	+	8888097	8888304	8887835	8887956	8888530	8888590
1095	"AT3G49260"	"iqd21"	chr3	+	18262715	18262832	18262398	18262560	18263886	18264210
1096	"AT5G50340"	"AT5G50340"	chr5	-	20494971	20495030	20494769	20494841	20495103	20495159
1097	"AT4G29940"	"PRH"	chr4	-	14648992	14649073	14648754	14648835	14649234	14649315
1098	"AT4G29940"	"PRH"	chr4	-	14649234	14649315	14648992	14649073	14649467	14649548
1099	"AT1G06470"	"AT1G06470"	chr1	+	1971671	1971721	1971477	1971563	1971822	1971890
1100	"AT1G45249"	"ABF2"	chr1	-	17166036	17166069	17165710	17165782	17166341	17167451
1101	"AT3G20475"	"MSH5"	chr3	+	7145624	7145652	7145430	7145532	7145729	7145761
1102	"AT3G28070"	"AT3G28070"	chr3	+	10450474	10450623	10450226	10450388	10450706	10450965
1103	"AT3G55330"	"PPL1"	chr3	-	20514780	20514863	20514579	20514702	20514936	20515017
1104	"AT5G27600"	"LACS7"	chr5	+	9742845	9742906	9742575	9742748	9743000	9743078
1105	"AT5G27600"	"LACS7"	chr5	+	9743000	9743078	9742575	9742748	9743164	9743236
1106	"AT1G58060"	"AT1G58060"	chr1	-	21492066	21492150	21491725	21491824	21492440	21492497
1107	"AT1G58060"	"AT1G58060"	chr1	-	21495223	21495309	21494956	21495140	21495766	21495832
1108	"AT1G58060"	"AT1G58060"	chr1	-	21498730	21498842	21498183	21498378	21499119	21499338
1109	"AT4G19350"	"EMB3006"	chr4	-	10562913	10562946	10562753	10562824	10563077	10563107
1110	"AT1G21720"	"PBC1"	chr1	+	7627426	7627511	7627078	7627168	7627837	7627932
1111	"AT5G24630"	"BIN4"	chr5	-	8434235	8434361	8434085	8434162	8434439	8434671
1112	"AT2G19540"	"AT2G19540"	chr2	+	8463224	8463328	8462967	8463136	8463410	8463550
1113	"AT5G12920"	"AT5G12920"	chr5	-	4080145	4080226	4079875	4079967	4080375	4080450
1114	"AT1G04710"	"KAT1"	chr1	+	1322256	1322321	1321903	1322018	1322406	1322491
1115	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028172	10027870	10028038	10028550	10028580
1116	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028179	10027870	10028038	10028550	10028580
1117	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028185	10027870	10028038	10028550	10028575
1118	"AT1G37140"	"MCT1"	chr1	-	14171575	14171668	14171342	14171487	14171753	14172040
1119	"AT3G55040"	"GSTL2"	chr3	-	20398912	20399020	20398537	20398816	20399107	20399184
1120	"AT3G55040"	"GSTL2"	chr3	-	20399107	20399184	20398912	20399020	20399274	20399377
1121	"AT5G17410"	"GCP2"	chr5	+	5730849	5730908	5730609	5730734	5731026	5731072
1122	"AT4G09960"	"AGL11"	chr4	-	6237089	6237131	6236972	6237014	6237222	6237322
1123	"AT5G15930"	"PAM1"	chr5	+	5201912	5202071	5201627	5201825	5202163	5202452
1124	"AT2G28470"	"BGAL8"	chr2	-	12171471	12171559	12171271	12171390	12171662	12171768
1125	"AT2G28470"	"BGAL8"	chr2	-	12173258	12173298	12172981	12173151	12173402	12173679
1126	"AT3G52100"	"AT3G52100"	chr3	+	19319907	19319961	19319489	19319829	19320102	19320277
1127	"AT4G16146"	"AT4G16146"	chr4	-	9143144	9143192	9142987	9143050	9143280	9143343
1128	"AT4G16146"	"AT4G16146"	chr4	-	9143280	9143343	9143144	9143192	9144302	9144385
1129	"AT5G11780"	"AT5G11780"	chr5	+	3794831	3794890	3793857	3794690	3795086	3795256
1130	"AT5G11780"	"AT5G11780"	chr5	+	3795333	3795485	3795086	3795256	3795612	3796142
1131	"AT2G26300"	"GPA1"	chr2	+	11198795	11198873	11198530	11198620	11198975	11199083
1132	"AT1G33980"	"UPF3"	chr1	+	12352105	12352212	12351592	12351858	12352310	12352505
1133	"AT5G40570"	"AT5G40570"	chr5	+	16247485	16247506	16246785	16247021	16247587	16247685
1134	"AT1G31220"	"PUR3"	chr1	+	11157583	11157698	11156801	11157409	11157804	11157981
1135	"AT5G23310"	"FSD3"	chr5	+	7851996	7852020	7851881	7851908	7852115	7852532
1136	"AT5G53010"	"AT5G53010"	chr5	-	21490162	21490300	21489956	21490060	21490445	21490544
1137	"AT5G53010"	"AT5G53010"	chr5	-	21494982	21495052	21494804	21494875	21495320	21495410
1138	"AT1G04160"	"XI-B"	chr1	+	1088894	1089031	1088663	1088813	1089120	1089267
1139	"AT4G31810"	"AT4G31810"	chr4	-	15387599	15387641	15387119	15387493	15387714	15387816
1140	"AT4G31810"	"AT4G31810"	chr4	-	15389045	15389129	15388696	15388781	15389348	15389428
1141	"AT1G30660"	"T5I8.11"	chr1	+	10877299	10877355	10877055	10877189	10877457	10877512
1142	"AT4G38710"	"AT4G38710"	chr4	-	18078546	18078585	18077858	18078351	18078854	18080083
1143	"AT2G43850"	"AT2G43850"	chr2	-	18160205	18160327	18160031	18160117	18160437	18160500
1144	"AT5G07890"	"AT5G07890"	chr5	-	2519668	2519798	2519373	2519512	2519912	2519992
1145	"AT3G11560"	"AT3G11560"	chr3	+	3643858	3643925	3643630	3643734	3644145	3644295
1146	"AT5G13680"	"ELP1"	chr5	-	4411571	4414620	4410920	4411022	4414744	4415078
1147	"AT5G13680"	"ELP1"	chr5	-	4414744	4415078	4410920	4411022	4415312	4415471
1148	"AT5G35170"	"AT5G35170"	chr5	+	13422835	13422865	13422674	13422740	13422938	13423048
1149	"AT4G24350"	"AT4G24350"	chr4	+	12610007	12610075	12609527	12609874	12610362	12610526
1150	"AT4G24350"	"AT4G24350"	chr4	+	12610007	12610075	12609527	12609874	12610370	12610526
1151	"AT5G48030"	"GFA2"	chr5	-	19467881	19467956	19467686	19467759	19468056	19468121
1152	"AT4G17615"	"CBL1"	chr4	+	9817634	9817717	9817018	9817220	9818016	9818076
1153	"AT2G40316"	"AT2G40316"	chr2	+	16836734	16836777	16836209	16836524	16837117	16837171
1154	"AT2G40316"	"AT2G40316"	chr2	+	16836734	16836794	16836209	16836524	16837117	16837171
1155	"AT2G40316"	"AT2G40316"	chr2	+	16837485	16837542	16837283	16837347	16837693	16837800
1156	"AT2G04900"	"AT2G04900"	chr2	+	1722824	1722905	1722669	1722740	1722989	1723029
1157	"AT2G04900"	"AT2G04900"	chr2	+	1722989	1723029	1722824	1722905	1723506	1723831
1158	"AT2G04900"	"AT2G04900"	chr2	+	1722989	1723033	1722824	1722905	1723506	1723831
1159	"AT1G35530"	"AT1G35530"	chr1	+	13093093	13093228	13092819	13092981	13093327	13093663
1160	"AT3G15390"	"SDE5"	chr3	-	5198838	5198864	5198289	5198358	5198975	5199539
1161	"AT5G03880"	"AT5G03880"	chr5	-	1040567	1040586	1040190	1040310	1040702	1040775
1162	"AT5G03880"	"AT5G03880"	chr5	-	1040933	1040998	1040702	1040775	1041142	1041480
1163	"AT3G59310"	"AT3G59310"	chr3	-	21922510	21922572	21921745	21922415	21922653	21922740
1164	"AT4G13570"	"HTA4"	chr4	+	7885063	7885147	7884515	7884605	7885397	7885982
1165	"AT2G43560"	"FKBP16-3"	chr2	-	18074528	18074578	18074352	18074401	18074647	18074731
1166	"AT1G01160"	"GIF2"	chr1	+	72914	73016	72356	72669	73086	73163
1167	"AT1G29840"	"AT1G29840"	chr1	-	10446437	10446559	10446179	10446338	10446644	10446727
1168	"AT4G30850"	"HHP2"	chr4	-	15021702	15021781	15020414	15021211	15021878	15021977
1169	"AT3G55770"	"WLIM2B"	chr3	+	20704084	20704184	20703748	20703933	20704282	20704317
1170	"AT3G55770"	"WLIM2B"	chr3	+	20704673	20704775	20704410	20704500	20704875	20705206
1171	"AT2G32170"	"AT2G32170"	chr2	+	13667932	13668049	13667670	13667865	13668348	13668420
1172	"AT2G32170"	"AT2G32170"	chr2	+	13668512	13668665	13668348	13668420	13668794	13668839
1173	"AT2G32170"	"AT2G32170"	chr2	+	13668794	13668839	13668348	13668420	13668948	13669028
1174	"AT2G32170"	"AT2G32170"	chr2	+	13670414	13670474	13670217	13670315	13670548	13670617
1175	"AT1G02680"	"TAF13"	chr1	+	581496	581556	581277	581315	581643	581718
1176	"AT4G14240"	"CBSDUF1"	chr4	-	8206686	8206770	8206464	8206578	8206864	8206941
1177	"AT5G46210"	"CUL4"	chr5	-	18732704	18732836	18732468	18732606	18732929	18732990
1178	"AT3G12685"	"AT3G12685"	chr3	-	4029609	4029676	4029182	4029484	4029758	4029796
1179	"AT3G12685"	"AT3G12685"	chr3	-	4029758	4029796	4029182	4029484	4029885	4030020
1180	"AT1G71260"	"WHY2"	chr1	-	26862166	26862255	26861656	26861974	26862463	26862537
1181	"AT3G10270"	"GYRB1"	chr3	-	3175964	3176060	3175729	3175828	3176228	3176370
1182	"AT3G10270"	"GYRB1"	chr3	-	3179087	3179229	3178826	3178907	3179583	3179786
1183	"AT4G25230"	"RIN2"	chr4	+	12926628	12926734	12926433	12926530	12926853	12927011
1184	"AT4G27630"	"GTG2"	chr4	-	13794200	13794272	13793987	13794076	13794874	13794953
1185	"AT4G27630"	"GTG2"	chr4	-	13794874	13794953	13793987	13794076	13795250	13795380
1186	"AT4G10650"	"DGP2"	chr4	-	6575405	6575476	6575131	6575228	6575545	6575696
1187	"AT3G49400"	"AT3G49400"	chr3	-	18321039	18321093	18320811	18320904	18321178	18321352
1188	"AT3G20020"	"PRMT6"	chr3	-	6986336	6986402	6986003	6986072	6987012	6987048
1189	"AT1G18500"	"IPMS1"	chr1	+	6372461	6372607	6372242	6372377	6372728	6373025
1190	"AT5G49570"	"PNG1"	chr5	-	20114366	20114421	20114198	20114285	20114634	20114748
1191	"AT4G38960"	"BBX19"	chr4	+	18161874	18161970	18161087	18161668	18162055	18162088
1192	"AT4G38960"	"BBX19"	chr4	+	18162055	18162168	18161513	18161668	18162293	18162390
1193	"AT1G21630"	"AT1G21630"	chr1	+	7584340	7584430	7584052	7584276	7584694	7584769
1194	"AT5G11950"	"LOG8"	chr5	+	3855057	3855182	3854915	3854954	3855532	3855630
1195	"AT5G46420"	"AT5G46420"	chr5	+	18830369	18830509	18829954	18830191	18830625	18830760
1196	"AT5G41600"	"RTNLB4"	chr5	+	16636648	16636829	16636129	16636431	16636908	16637050
1197	"AT3G61240"	"RH12"	chr3	+	22668752	22668841	22668480	22668661	22668915	22668989
1198	"AT1G80200"	"AT1G80200"	chr1	+	30162230	30162317	30162033	30162128	30162394	30162629
1199	"AT5G06580"	"DLD"	chr5	-	2014950	2015065	2014638	2014699	2015409	2015502
1200	"AT5G58720"	"AT5G58720"	chr5	-	23721908	23721995	23721741	23721812	23722119	23722145
1201	"AT4G24930"	"AT4G24930"	chr4	-	12822120	12822458	12821932	12822047	12823670	12823742
1202	"AT4G02430"	"SR34B"	chr4	+	1069457	1069523	1069174	1069272	1069665	1069740
1203	"AT4G02430"	"SR34B"	chr4	+	1071273	1071674	1070656	1070886	1071842	1071928
1204	"AT1G65270"	"AT1G65270"	chr1	+	24243005	24243053	24242510	24242606	24243227	24243299
1205	"AT3G15710"	"AT3G15710"	chr3	-	5324456	5324569	5324306	5324378	5324706	5324908
1206	"AT5G18620"	"CHR17"	chr5	-	6199291	6199365	6198959	6199180	6199447	6199730
1207	"AT3G54880"	"AT3G54880"	chr3	-	20337967	20338005	20337656	20337880	20338400	20338522
1208	"AT3G54230"	"SUA"	chr3	+	20073798	20073919	20073402	20073471	20074103	20074144
1209	"AT5G04440"	"AT5G04440"	chr5	+	1255655	1255701	1255322	1255513	1255841	1255924
1210	"AT3G15520"	"CYP37"	chr3	-	5251383	5251479	5251066	5251174	5251669	5251759
1211	"AT1G08125"	"AT1G08125"	chr1	-	2542012	2542038	2541795	2541862	2542216	2542334
1212	"AT1G74670"	"GASA6"	chr1	+	28053603	28053631	28053285	28053473	28053711	28054149
1213	"AT5G06530"	"ABCG22"	chr5	-	1992850	1992921	1992206	1992442	1994202	1994622
1214	"AT1G43620"	"UGT80B1"	chr1	-	16429642	16429754	16429349	16429558	16430028	16430181
1215	"AT5G47455"	"AT5G47455"	chr5	+	19251657	19251704	19251077	19251196	19251934	19251979
1216	"AT5G47455"	"AT5G47455"	chr5	+	19251657	19251704	19251077	19251196	19252203	19252383
1217	"AT5G47455"	"AT5G47455"	chr5	+	19251934	19251979	19251077	19251196	19252203	19252364
1218	"AT5G47455"	"AT5G47455"	chr5	+	19251934	19251979	19251657	19251704	19252203	19252364
1219	"AT5G36170"	"PRFB1"	chr5	-	14237340	14237561	14237060	14237264	14237652	14237721
1220	"AT3G53570"	"AFC1"	chr3	-	19862862	19862977	19862552	19862644	19863089	19863138
1221	"AT3G53570"	"AFC1"	chr3	-	19863089	19863138	19862552	19862644	19863221	19863375
1222	"AT1G47271"	"AT1G47271"	chr1	+	17330029	17330090	17329860	17329934	17330200	17330343
1223	"AT5G53120"	"SPMS"	chr5	+	21535263	21535309	21534555	21534789	21535390	21535618
1224	"AT5G53120"	"SPMS"	chr5	+	21535263	21535309	21535058	21535155	21535390	21535618
1225	"AT3G03380"	"DEGP7"	chr3	+	801161	801198	800901	800960	801520	801646
1226	"AT5G54840"	"ATSGP1"	chr5	-	22277544	22277644	22276932	22277436	22277759	22277877
1227	"AT2G36680"	"VPS37-2"	chr2	-	15369576	15369616	15369117	15369495	15369730	15369818
1228	"AT2G10440"	"MED15C"	chr2	-	4016249	4016642	4016112	4016207	4016685	4016810
1229	"AT2G10440"	"MED15C"	chr2	-	4017560	4017587	4017322	4017425	4017924	4018046
1230	"AT3G12670"	"emb2742"	chr3	-	4022082	4022152	4021928	4021991	4022282	4022326
1231	"AT5G66055"	"AKRP"	chr5	-	26417999	26418098	26417635	26417912	26418194	26418293
1232	"AT1G35513"	"AT1G35513"	chr1	+	13077082	13077201	13076844	13076926	13077381	13077489
1233	"AT1G35513"	"AT1G35513"	chr1	+	13077298	13077341	13077082	13077201	13077381	13077489
1234	"AT3G06860"	"MFP2"	chr3	+	2164991	2165113	2164656	2164911	2165194	2165316
1235	"AT2G43370"	"SNRNP35"	chr2	+	18014706	18014785	18014531	18014607	18014989	18015454
1236	"AT2G23840"	"AT2G23840"	chr2	-	10154382	10154464	10154204	10154288	10154560	10154652
1237	"AT3G28956"	"AT3G28956"	chr3	-	10981498	10981593	10981263	10981381	10982186	10982244
