ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
499	"AT1G68080"	"AT1G68080"	chr1	+	25518200	25518296	25518260	25518296	25518034	25518107	499	18,10,16	5,2,6	17,12,25	8,3,3	158	99	0.780180429118	1.0	0.693,0.758,0.626	0.571,0.715,0.839	-0.016
500	"AT4G26570"	"CBL3"	chr4	-	13409246	13409367	13409246	13409355	13409441	13409501	500	2,4,4	220,152,256	6,2,6	219,137,242	110	99	0.327877055089	1.0	0.008,0.023,0.014	0.024,0.013,0.022	-0.005
501	"AT5G13750"	"ZIFL1"	chr5	+	4440803	4440892	4440805	4440892	4440667	4440712	501	139,54,133	1,2,3	94,74,87	1,2,5	100	99	0.321154622438	1.0	0.993,0.964,0.978	0.989,0.973,0.945	0.009
502	"AT2G19950"	"GC1"	chr2	-	8620066	8620714	8620066	8620705	8620808	8620858	502	26,29,69	1,0,0	71,33,60	0,0,0	107	99	1	1.0	0.96,1.0,1.0	1.0,1.0,1.0	-0.013
503	"AT3G06530"	"AT3G06530"	chr3	+	2024720	2024809	2024726	2024809	2024468	2024617	503	27,23,47	3,0,0	29,3,30	0,2,0	104	99	0.559117164679	1.0	0.895,1.0,1.0	1.0,0.588,1.0	0.102
506	"AT1G80490"	"TPR1"	chr1	-	30264999	30265109	30264999	30265106	30265248	30265372	506	45,30,63	51,34,89	60,32,73	86,32,89	101	99	0.973219084232	1.0	0.464,0.464,0.41	0.406,0.495,0.446	-0.003
510	"AT5G37530"	"AT5G37530"	chr5	+	14906875	14906969	14906878	14906969	14906710	14906757	510	5,15,5	4,5,23	11,10,10	11,4,11	101	99	0.599832900384	1.0	0.551,0.746,0.176	0.495,0.71,0.471	-0.068
511	"AT1G52410"	"TSA1"	chr1	+	19522857	19522926	19522869	19522926	19522711	19522759	511	182,157,218	1,1,0	262,67,194	0,0,1	110	99	1	1.0	0.994,0.993,1.0	1.0,1.0,0.994	-0.002
512	"AT4G16990"	"RLM3"	chr4	+	9563014	9563187	9563017	9563187	9562674	9562885	512	160,144,195	125,130,183	286,154,345	277,176,300	101	99	0.361249481476	1.0	0.556,0.521,0.511	0.503,0.462,0.53	0.031
513	"AT4G16990"	"RLM3"	chr4	+	9564676	9564941	9564691	9564941	9564476	9564596	513	48,38,43	285,236,352	64,37,73	387,241,425	113	99	0.469215372032	1.0	0.129,0.124,0.097	0.127,0.119,0.131	-0.009
515	"AT4G00560"	"AT4G00560"	chr4	-	241024	241370	241024	241155	241458	241646	515	32,27,65	11,13,23	78,47,83	20,10,29	198	99	0.230044308967	1.0	0.593,0.509,0.586	0.661,0.701,0.589	-0.088
516	"AT5G63370"	"CDKG1"	chr5	-	25383905	25386785	25383905	25386782	25387099	25387224	516	8,9,8	14,9,6	34,7,35	31,13,14	101	99	0.451683181163	1.0	0.359,0.495,0.567	0.518,0.345,0.71	-0.051
517	"AT4G34430"	"SWI3D"	chr4	+	16463651	16464250	16463657	16464250	16463378	16463542	517	21,30,43	2,1,9	62,14,50	14,4,14	104	99	0.0292444941	0.375210852602	0.909,0.966,0.82	0.808,0.769,0.773	0.115
518	"AT4G34430"	"SWI3D"	chr4	+	16464636	16465323	16464639	16465323	16464349	16464540	518	1,2,1	56,48,89	4,2,0	59,52,73	101	99	0.352704654976	1.0	0.017,0.039,0.011	0.062,0.036,0.0	-0.01
519	"AT2G15280"	"RTNLB10"	chr2	+	6641241	6641414	6641288	6641414	6640810	6640952	519	1,1,1	9,13,9	0,0,0	9,9,14	145	99	0.771049339997	1.0	0.071,0.05,0.071	0.0,0.0,0.0	0.064
520	"AT2G41710"	"AT2G41710"	chr2	-	17401535	17401601	17401535	17401586	17401666	17401740	520	4,9,9	44,32,81	13,11,9	87,22,67	113	99	0.285415327088	1.0	0.074,0.198,0.089	0.116,0.305,0.105	-0.055
521	"AT5G07380"	"AT5G07380"	chr5	+	2333016	2333143	2333019	2333143	2332825	2332936	521	0,0,2	2,0,0	0,0,0	1,0,5	101	99	1	1.0	0.0,NA,1.0	0.0,NA,0.0	0.5
523	"AT2G47060"	"AT2G47060"	chr2	-	19334101	19334228	19334101	19334211	19334325	19334579	523	110,78,136	0,0,0	127,58,118	0,0,1	115	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.99	0.003
524	"AT5G46430"	"RPL32B"	chr5	+	18833414	18833518	18833418	18833518	18833266	18833301	524	68,49,96	628,442,705	77,36,93	635,425,802	102	99	0.518399835752	1.0	0.095,0.097,0.117	0.105,0.076,0.101	0.009
525	"AT5G13890"	"AT5G13890"	chr5	-	4478842	4479172	4478842	4479153	4479906	4480921	525	3,0,4	1,0,0	0,4,2	3,2,1	117	99	1	1.0	0.717,NA,1.0	0.0,0.629,0.629	0.439
527	"AT4G02640"	"BZIP10"	chr4	+	1154957	1155144	1154975	1155144	1154529	1154611	527	54,35,43	113,89,164	65,38,61	139,80,182	116	99	0.458490353556	1.0	0.29,0.251,0.183	0.285,0.288,0.222	-0.024
529	"AT2G40670"	"ARR16"	chr2	+	16970839	16970913	16970842	16970913	16970684	16970762	529	7,6,10	15,10,18	11,5,17	19,19,25	101	99	0.90604876141	1.0	0.314,0.37,0.353	0.362,0.205,0.4	0.023
530	"AT5G49650"	"XK-2"	chr5	+	20155076	20155251	20155081	20155251	20154895	20154990	530	122,119,195	0,0,0	182,92,196	1,0,0	103	99	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
531	"AT1G72640"	"AT1G72640"	chr1	-	27347584	27347661	27347584	27347658	27347769	27347856	531	45,42,70	88,80,140	86,51,84	204,104,225	101	99	0.195231404722	0.932684443611	0.334,0.34,0.329	0.292,0.325,0.268	0.039
532	"AT3G27340"	"AT3G27340"	chr3	+	10122531	10122935	10122562	10122935	10122353	10122418	532	3,4,3	0,0,0	2,1,5	3,2,5	129	99	5.35650634959e-10	6.32067749252e-07	1.0,1.0,1.0	0.338,0.277,0.434	0.65
535	"AT1G33470"	"AT1G33470"	chr1	+	12145683	12145942	12145686	12145942	12145573	12145610	535	135,77,170	76,56,108	173,88,175	111,60,132	101	99	0.492927811094	1.0	0.635,0.574,0.607	0.604,0.59,0.565	0.019
537	"AT4G34460"	"GB1"	chr4	-	16478993	16479088	16478993	16479073	16479160	16479506	537	155,109,258	0,0,1	265,150,231	2,0,3	113	99	1	1.0	1.0,1.0,0.996	0.991,1.0,0.985	0.007
538	"AT1G02205"	"CER1"	chr1	+	421719	421908	421734	421908	421525	421633	538	2,0,0	213,221,298	1,2,3	402,153,335	113	99	1	1.0	0.008,0.0,0.0	0.002,0.011,0.008	-0.004
539	"AT3G56210"	"AT3G56210"	chr3	-	20853492	20854149	20853492	20854143	20854308	20854434	539	4,16,13	84,60,106	20,9,18	120,79,135	104	99	0.788073441733	1.0	0.043,0.202,0.105	0.137,0.098,0.113	0.001
540	"AT3G25560"	"NIK2"	chr3	-	9281653	9281728	9281653	9281725	9281824	9281968	540	0,0,0	46,26,48	1,0,0	65,25,61	101	99	1	1.0	0.0,0.0,0.0	0.015,0.0,0.0	-0.005
541	"AT5G63440"	"AT5G63440"	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	541	59,52,67	11,14,26	70,44,58	10,7,16	106	99	0.13336412304	0.786848325936	0.834,0.776,0.706	0.867,0.854,0.772	-0.059
542	"AT5G58330"	"AT5G58330"	chr5	-	23581929	23582023	23581929	23582020	23582114	23582395	542	613,620,1082	226,223,370	1281,502,1357	441,168,511	101	99	0.952127603298	1.0	0.727,0.732,0.741	0.74,0.745,0.722	-0.002
544	"AT4G21860"	"MSRB2"	chr4	-	11600004	11600396	11600004	11600386	11600477	11600634	544	352,294,445	1,1,2	1053,621,1107	3,3,7	108	99	1	1.0	0.997,0.996,0.995	0.997,0.995,0.993	0.001
545	"AT5G15540"	"EMB2773"	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646	545	0,2,0	0,3,5	3,0,3	2,1,0	106	99	1	1.0	NA,0.384,0.0	0.583,0.0,1.0	-0.336
546	"AT1G44770"	"AT1G44770"	chr1	-	16908654	16908866	16908654	16908863	16908942	16909060	546	97,87,143	21,14,23	134,84,155	31,12,21	101	99	0.924819104549	1.0	0.819,0.859,0.859	0.809,0.873,0.879	-0.008
547	"AT1G79280"	"NUA"	chr1	-	29826789	29826888	29826789	29826869	29826952	29827087	547	49,64,90	0,0,0	45,24,58	2,0,0	117	99	1	1.0	1.0,1.0,1.0	0.95,1.0,1.0	0.017
548	"AT4G21150"	"RPN2"	chr4	+	11278630	11278791	11278643	11278791	11278402	11278538	548	10,20,34	174,213,394	22,7,34	445,131,324	111	99	0.469769715859	1.0	0.049,0.077,0.071	0.042,0.045,0.086	0.008
550	"AT3G04370"	"CRRSP39"	chr3	+	1160148	1160517	1160151	1160517	1159422	1159892	550	8,2,7	4,6,7	9,2,7	1,1,4	101	99	0.0351667282757	0.410104146964	0.662,0.246,0.495	0.898,0.662,0.632	-0.263
551	"AT3G53930"	"AT3G53930"	chr3	+	19969264	19969629	19969267	19969629	19968797	19969168	551	17,3,3	29,19,38	3,1,9	38,12,40	101	99	0.196940816348	0.933293828476	0.365,0.134,0.072	0.072,0.076,0.181	0.081
552	"AT5G43930"	"AT5G43930"	chr5	+	17678671	17679537	17678677	17679537	17678479	17678605	552	13,2,2	66,54,103	8,4,5	50,20,47	104	99	0.12377640329	0.776801260636	0.158,0.034,0.018	0.132,0.16,0.092	-0.058
554	"AT1G01320"	"AT1G01320"	chr1	-	121492	123501	121492	123495	123578	123669	554	774,686,1083	1,7,4	699,380,918	2,2,8	104	99	1	1.0	0.999,0.989,0.996	0.997,0.995,0.991	0.0
557	"AT4G32330"	"AT4G32330"	chr4	+	15610856	15610956	15610859	15610956	15610667	15610739	557	180,137,218	43,44,52	214,115,232	43,23,61	101	99	0.350224632386	1.0	0.804,0.753,0.804	0.83,0.831,0.788	-0.029
558	"AT5G60580"	"AT5G60580"	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	558	5,5,14	15,15,37	19,13,6	29,17,43	119	99	0.596534141452	1.0	0.217,0.217,0.239	0.353,0.389,0.104	-0.058
559	"AT1G57870"	"ASK4"	chr1	-	21434736	21434972	21434736	21434968	21435252	21435369	559	44,36,51	15,18,39	56,24,62	41,20,29	102	99	0.463239418757	1.0	0.74,0.66,0.559	0.57,0.538,0.675	0.059
560	"AT4G24270"	"EMB140"	chr4	-	12581600	12581997	12581600	12581994	12582107	12582252	560	35,26,41	25,24,39	27,30,38	30,18,29	101	99	0.785897598481	1.0	0.578,0.515,0.508	0.469,0.62,0.562	-0.017
561	"AT1G80245"	"AT1G80245"	chr1	+	30174538	30174627	30174545	30174627	30174177	30174289	561	6,2,7	0,0,1	7,3,5	0,0,2	105	99	1	1.0	1.0,1.0,0.868	1.0,1.0,0.702	0.055
565	"AT1G53910"	"RAP2-12"	chr1	+	20135799	20136970	20135805	20136970	20135111	20135536	565	206,176,339	4,3,7	337,159,356	5,3,5	104	99	0.573377008902	1.0	0.98,0.982,0.979	0.985,0.981,0.985	-0.003
566	"AT5G23080"	"TGH"	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519	566	26,29,47	0,4,3	36,23,41	5,1,5	101	99	0.250625451328	1.0	1.0,0.877,0.939	0.876,0.958,0.889	0.031
567	"AT5G53900"	"AT5G53900"	chr5	-	21882328	21882734	21882328	21882434	21882856	21882907	567	72,65,92	0,0,1	82,48,99	0,0,0	198	99	1	1.0	1.0,1.0,0.979	1.0,1.0,1.0	-0.007
568	"AT2G39920"	"AT2G39920"	chr2	-	16663016	16663369	16663016	16663366	16663447	16663651	568	13,4,13	9,9,11	9,5,10	20,10,15	101	99	0.128607810193	0.776801260636	0.586,0.303,0.537	0.306,0.329,0.395	0.132
569	"AT2G39920"	"AT2G39920"	chr2	-	16664241	16664355	16664241	16664319	16664454	16664539	569	3,3,5	0,0,2	4,0,2	3,0,0	134	99	1	1.0	1.0,1.0,0.649	0.496,NA,1.0	0.135
570	"AT2G24755"	"AT2G24755"	chr2	-	10548001	10548370	10548001	10548338	10548446	10548554	570	9,6,19	33,15,28	29,15,22	26,19,25	130	99	0.00919689368607	0.177907123763	0.172,0.233,0.341	0.459,0.375,0.401	-0.163
571	"AT3G20320"	"TGD2"	chr3	-	7088464	7088591	7088464	7088580	7088717	7089047	571	17,7,15	104,81,85	24,16,24	118,78,165	109	99	0.314506323841	1.0	0.129,0.073,0.138	0.156,0.157,0.117	-0.03
572	"AT3G58490"	"LPPD"	chr3	+	21633557	21633632	21633571	21633632	21633351	21633447	572	39,33,62	1,1,3	115,47,100	4,2,6	112	99	0.330169886909	1.0	0.972,0.967,0.948	0.962,0.954,0.936	0.012
573	"AT2G20050"	"AT2G20050"	chr2	-	8652038	8652121	8652038	8652112	8652201	8652264	573	70,66,133	8,5,13	101,41,103	4,5,19	107	99	0.675912139194	1.0	0.89,0.924,0.904	0.959,0.884,0.834	0.014
574	"AT2G14045"	"AT2G14045"	chr2	+	5906997	5907150	5907003	5907150	5906549	5906638	574	46,30,47	5,1,2	63,48,99	6,2,2	104	99	0.758685197893	1.0	0.898,0.966,0.957	0.909,0.958,0.979	-0.008
575	"AT1G72416"	"AT1G72416"	chr1	-	27259220	27259433	27259220	27259430	27259519	27259576	575	0,0,0	13,14,48	1,0,0	41,24,41	101	99	1	1.0	0.0,0.0,0.0	0.023,0.0,0.0	-0.008
577	"AT5G07250"	"ATRBL3"	chr5	-	2274631	2274882	2274631	2274741	2274967	2275131	577	65,61,83	0,0,0	104,56,84	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.977	0.008
578	"AT3G55290"	"AT3G55290"	chr3	+	20502905	20503797	20502908	20503797	20502611	20502670	578	0,0,0	1,0,4	0,0,2	2,0,1	101	99	1	1.0	0.0,NA,0.0	0.0,NA,0.662	-0.331
579	"AT5G46410"	"SSP4"	chr5	+	18826286	18826417	18826295	18826417	18825915	18826172	579	6,1,5	41,38,50	6,1,7	72,38,58	107	99	0.90512694704	1.0	0.119,0.024,0.085	0.072,0.024,0.1	0.011
580	"AT3G49260"	"iqd21"	chr3	+	18264863	18264952	18264866	18264952	18264557	18264780	580	3,3,10	121,102,168	13,6,13	180,93,202	101	99	0.0766573610396	0.64276397827	0.024,0.028,0.055	0.066,0.059,0.059	-0.026
581	"AT3G63490"	"RPL1"	chr3	+	23445668	23445794	23445678	23445794	23445515	23445599	581	2660,2148,2955	0,2,2	3335,1821,3948	2,1,7	108	99	1	1.0	1.0,0.999,0.999	0.999,0.999,0.998	0.001
582	"AT2G25355"	"AT2G25355"	chr2	+	10801533	10801608	10801540	10801608	10801277	10801441	582	51,40,59	1,0,1	49,31,42	0,0,2	105	99	1	1.0	0.98,1.0,0.982	1.0,1.0,0.952	0.003
584	"AT5G54280"	"VIII-2"	chr5	-	22044078	22044106	22044078	22044103	22044216	22044367	584	14,9,26	1,0,0	31,3,40	0,0,0	101	99	1	1.0	0.932,1.0,1.0	1.0,1.0,1.0	-0.023
585	"AT5G24630"	"BIN4"	chr5	-	8434085	8434162	8434085	8434150	8434235	8434361	585	12,12,16	0,0,0	23,10,19	0,1,0	110	99	1	1.0	1.0,1.0,1.0	1.0,0.9,1.0	0.033
586	"AT5G24630"	"BIN4"	chr5	-	8434439	8434674	8434439	8434671	8435055	8435117	586	0,1,2	9,9,16	5,1,6	11,7,17	101	99	0.00209376407431	0.060259551407	0.0,0.098,0.109	0.308,0.123,0.257	-0.16
587	"AT5G24630"	"BIN4"	chr5	-	8435055	8435129	8435055	8435117	8435290	8435537	587	0,0,0	13,15,33	0,0,2	23,10,22	110	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.076	-0.025
588	"AT5G24630"	"BIN4"	chr5	-	8435631	8435742	8435631	8435730	8435859	8436170	588	3,2,3	7,6,14	3,1,2	17,9,12	110	99	0.27904348272	1.0	0.278,0.231,0.162	0.137,0.091,0.13	0.104
589	"AT2G33480"	"ANAC041"	chr2	+	14181878	14182402	14181884	14182402	14181535	14181789	589	41,40,75	2,8,1	66,49,88	10,6,4	104	99	0.311746400143	1.0	0.951,0.826,0.986	0.863,0.886,0.954	0.02
590	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028179	10028127	10028172	10028485	10028524	590	11,4,20	0,0,0	16,10,18	2,0,0	105	99	1	1.0	1.0,1.0,1.0	0.883,1.0,1.0	0.039
591	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028185	10028127	10028172	10028485	10028524	591	14,11,27	0,0,0	29,22,38	2,0,0	111	99	1	1.0	1.0,1.0,1.0	0.928,1.0,1.0	0.024
592	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028185	10028127	10028179	10028485	10028524	592	3,7,7	0,0,0	15,12,22	2,0,2	104	99	0.58665386591	1.0	1.0,1.0,1.0	0.877,1.0,0.913	0.07
593	"AT5G28020"	"CYSD2"	chr5	-	10028127	10028179	10028127	10028172	10028550	10028580	593	11,5,24	5,3,6	17,12,21	9,6,11	105	99	0.285499277367	1.0	0.675,0.611,0.79	0.64,0.653,0.643	0.047
594	"AT5G19130"	"AT5G19130"	chr5	-	6417443	6418251	6417443	6418246	6418387	6418487	594	21,21,31	1,0,3	30,6,32	2,0,0	103	99	1	1.0	0.953,1.0,0.909	0.935,1.0,1.0	-0.024
595	"AT5G19130"	"AT5G19130"	chr5	-	6417443	6418251	6417443	6418246	6418391	6418487	595	4,4,4	9,8,9	11,5,8	11,5,15	103	99	0.188357328764	0.910205539865	0.299,0.325,0.299	0.49,0.49,0.339	-0.132
596	"AT5G17410"	"GCP2"	chr5	+	5731023	5731072	5731026	5731072	5730849	5730908	596	8,3,10	29,25,40	9,6,4	51,7,41	101	99	0.976631256476	1.0	0.213,0.105,0.197	0.147,0.457,0.087	-0.059
598	"AT5G23720"	"PHS1"	chr5	+	7998966	7999168	7998971	7999168	7998688	7998831	598	23,37,24	3,9,12	48,6,36	18,7,13	103	99	0.196158767975	0.933293828476	0.881,0.798,0.658	0.719,0.452,0.727	0.146
602	"AT5G26570"	"GWD3"	chr5	+	9266428	9266540	9266439	9266540	9266153	9266352	602	163,143,233	0,1,0	187,94,198	0,0,1	109	99	1	1.0	1.0,0.992,1.0	1.0,1.0,0.994	-0.001
603	"AT1G02850"	"BGLU11"	chr1	+	631927	632043	631999	632043	631602	631858	603	32,21,34	5,0,0	42,6,27	1,0,3	170	99	0.726187850409	1.0	0.788,1.0,1.0	0.961,1.0,0.84	-0.004
604	"AT1G02850"	"BGLU11"	chr1	+	631927	632043	632008	632043	631602	631858	604	35,25,38	52,34,61	43,8,29	65,28,30	179	99	0.762545716953	1.0	0.271,0.289,0.256	0.268,0.136,0.348	0.021
605	"AT1G02850"	"BGLU11"	chr1	+	631999	632043	632008	632043	631602	631858	605	8,4,4	52,34,61	2,2,5	65,28,30	107	99	0.25153486153	1.0	0.125,0.098,0.057	0.028,0.062,0.134	0.019
606	"AT1G02850"	"BGLU11"	chr1	+	632880	633259	632883	633259	632715	632806	606	4,3,3	128,127,177	3,4,4	146,70,122	101	99	0.477489051677	1.0	0.03,0.023,0.016	0.02,0.053,0.031	-0.012
608	"AT3G13990"	"AT3G13990"	chr3	-	4626765	4626861	4626765	4626858	4626941	4627203	608	23,32,69	22,13,26	42,23,46	26,14,20	101	99	0.873247032656	1.0	0.506,0.707,0.722	0.613,0.617,0.693	0.004
609	"AT2G05210"	"POT1A"	chr2	+	1891713	1891940	1891779	1891940	1891470	1891550	609	15,12,26	3,3,11	21,12,23	9,4,5	164	99	0.907770713785	1.0	0.751,0.707,0.588	0.585,0.644,0.735	0.027
610	"AT2G05210"	"POT1A"	chr2	+	1891713	1891940	1891802	1891940	1891470	1891550	610	15,12,26	24,16,11	21,13,23	13,10,11	187	99	0.207469145883	0.955535833614	0.249,0.284,0.556	0.461,0.408,0.525	-0.102
611	"AT2G05210"	"POT1A"	chr2	+	1891779	1891940	1891802	1891940	1891470	1891550	611	3,3,11	24,16,11	9,5,5	13,10,11	121	99	0.250199266268	1.0	0.093,0.133,0.45	0.362,0.29,0.271	-0.082
612	"AT4G24350"	"AT4G24350"	chr4	+	12610362	12610526	12610370	12610526	12610007	12610075	612	30,9,21	155,132,254	22,19,14	214,179,286	106	99	0.160148132933	0.855089578556	0.153,0.06,0.072	0.088,0.09,0.044	0.021
613	"AT1G55520"	"TBP2"	chr1	-	20725725	20726058	20725725	20726055	20726143	20726224	613	6,1,4	112,104,135	4,7,8	148,113,184	101	99	0.302240159683	1.0	0.05,0.009,0.028	0.026,0.057,0.041	-0.012
614	"AT2G18300"	"HBI1"	chr2	-	7953181	7953316	7953181	7953310	7953391	7953463	614	179,155,311	19,12,43	428,166,373	43,22,47	104	99	0.838217996378	1.0	0.9,0.925,0.873	0.905,0.878,0.883	0.011
615	"AT4G17615"	"CBL1"	chr4	+	9817634	9818076	9818016	9818076	9817018	9817220	615	38,30,56	1,0,0	60,23,52	2,0,1	198	99	0.934306117345	1.0	0.95,1.0,1.0	0.938,1.0,0.963	0.016
616	"AT5G26280"	"AT5G26280"	chr5	+	9209269	9209439	9209338	9209439	9209057	9209184	616	450,440,841	0,0,3	812,339,596	0,1,2	167	99	1	1.0	1.0,1.0,0.994	1.0,0.995,0.994	0.002
617	"AT5G66510"	"GAMMACA3"	chr5	-	26550586	26550745	26550586	26550712	26550819	26550963	617	1,0,1	285,235,404	1,0,1	392,232,400	131	99	1	1.0	0.003,0.0,0.002	0.002,0.0,0.002	0.0
618	"AT3G62800"	"DBR4"	chr3	-	23226932	23227174	23226932	23227169	23227446	23227512	618	21,14,22	15,6,11	23,14,16	7,3,12	103	99	0.371631583909	1.0	0.574,0.692,0.658	0.76,0.818,0.562	-0.072
619	"AT5G67540"	"AT5G67540"	chr5	-	26945172	26945782	26945172	26945699	26946015	26946365	619	1,5,4	8,11,18	12,0,17	20,6,11	181	99	0.086793956825	0.645940412835	0.064,0.199,0.108	0.247,0.0,0.458	-0.111
620	"AT4G06634"	"AT4G06634"	chr4	-	3765508	3765664	3765508	3765652	3765764	3765854	620	0,0,1	63,28,62	0,0,0	37,29,55	110	99	1	1.0	0.0,0.0,0.014	0.0,0.0,0.0	0.005
621	"AT5G17780"	"AT5G17780"	chr5	-	5868115	5868453	5868115	5868447	5868558	5869050	621	4,2,8	1,1,8	4,5,11	4,2,7	104	99	0.883121899105	1.0	0.792,0.656,0.488	0.488,0.704,0.599	0.048
623	"AT2G15570"	"GAT1"	chr2	-	6791289	6791878	6791289	6791875	6792700	6792933	623	1,1,0	118,110,184	1,0,1	177,102,147	101	99	1	1.0	0.008,0.009,0.0	0.006,0.0,0.007	0.001
625	"AT3G55770"	"WLIM2B"	chr3	+	20704590	20705320	20704875	20705320	20704410	20704500	625	0,0,0	333,233,438	5,1,1	467,248,483	198	99	1	1.0	0.0,0.0,0.0	0.005,0.002,0.001	-0.003
626	"AT2G32170"	"AT2G32170"	chr2	+	13669152	13669268	13669200	13669268	13668948	13669028	626	1,1,3	121,79,145	0,1,2	118,59,118	146	99	1	1.0	0.006,0.009,0.014	0.0,0.011,0.011	0.002
627	"AT3G17205"	"UPL6"	chr3	+	5876728	5876841	5876770	5876841	5876502	5876584	627	82,60,128	1,1,0	96,34,98	0,0,0	140	99	1	1.0	0.983,0.977,1.0	1.0,1.0,1.0	-0.013
628	"AT5G49110"	"AT5G49110"	chr5	+	19903217	19903305	19903220	19903305	19902934	19903126	628	4,3,14	0,1,2	1,4,2	1,0,0	101	99	0.788848933599	1.0	1.0,0.746,0.873	0.495,1.0,1.0	0.041
629	"AT4G22540"	"ORP2A"	chr4	-	11860443	11860780	11860443	11860738	11860945	11861139	629	96,52,88	3,3,2	138,61,142	7,3,9	140	99	0.129028006004	0.776801260636	0.958,0.925,0.969	0.933,0.935,0.918	0.022
630	"AT4G22540"	"ORP2A"	chr4	-	11863760	11864126	11863760	11864123	11864252	11864378	630	2,4,5	11,10,14	6,1,8	39,12,20	101	99	0.556151686342	1.0	0.151,0.282,0.259	0.131,0.076,0.282	0.068
631	"AT4G22540"	"ORP2A"	chr4	-	11863760	11864126	11863760	11864123	11865712	11866364	631	9,1,4	27,26,28	7,0,7	34,24,47	101	99	0.597741947177	1.0	0.246,0.036,0.123	0.168,0.0,0.127	0.037
633	"AT1G08310"	"AT1G08310"	chr1	+	2619396	2619617	2619405	2619617	2619114	2619292	633	0,1,0	4,2,5	0,0,2	13,2,5	107	99	1	1.0	0.0,0.316,0.0	0.0,0.0,0.27	0.015
634	"AT2G42120"	"POLD2"	chr2	-	17565647	17565780	17565647	17565777	17565908	17566032	634	2,2,12	17,11,25	6,3,7	13,11,26	101	99	0.832085661589	1.0	0.103,0.151,0.32	0.311,0.211,0.209	-0.052
635	"AT5G04080"	"AT5G04080"	chr5	+	1104925	1105049	1104934	1105049	1104523	1104848	635	86,74,160	2,3,1	130,90,127	5,1,2	107	99	0.606685230458	1.0	0.975,0.958,0.993	0.96,0.988,0.983	-0.002
636	"AT5G67030"	"ZEP"	chr5	-	26754109	26754198	26754109	26754189	26754280	26754335	636	919,798,1010	8,3,5	1496,872,1736	4,1,8	107	99	1	1.0	0.991,0.996,0.995	0.997,0.999,0.995	-0.003
637	"AT5G08130"	"BIM1"	chr5	-	2607049	2607387	2607049	2607384	2607498	2607594	637	97,58,97	72,56,62	79,46,116	85,37,74	101	99	0.689782280337	1.0	0.569,0.504,0.605	0.477,0.549,0.606	0.015
638	"AT5G08130"	"BIM1"	chr5	-	2608279	2608382	2608279	2608370	2608483	2608885	638	129,90,176	8,1,5	156,78,204	5,3,9	110	99	0.895372367691	1.0	0.936,0.988,0.969	0.966,0.959,0.953	0.005
639	"AT5G08130"	"BIM1"	chr5	-	2609301	2609403	2609301	2609391	2609534	2609914	639	19,18,13	110,88,139	27,18,24	190,49,159	110	99	0.363948419928	1.0	0.135,0.155,0.078	0.113,0.248,0.12	-0.038
641	"AT5G25220"	"KNAT3"	chr5	+	8738075	8738584	8738083	8738584	8737844	8737981	641	197,155,209	13,8,15	269,193,308	24,10,27	106	99	0.324577378911	1.0	0.934,0.948,0.929	0.913,0.947,0.914	0.012
643	"AT3G17365"	"AT3G17365"	chr3	-	5947762	5947809	5947762	5947793	5947905	5947958	643	8,10,12	20,20,44	10,8,9	23,21,32	114	99	0.942336905163	1.0	0.258,0.303,0.191	0.274,0.249,0.196	0.011
644	"AT4G18490"	"AT4G18490"	chr4	+	10204756	10204871	10204762	10204871	10204352	10204445	644	0,0,2	0,6,9	0,0,0	3,2,5	104	99	1	1.0	NA,0.0,0.175	0.0,0.0,0.0	0.087
647	"AT4G21580"	"AT4G21580"	chr4	+	11476960	11477227	11476978	11477227	11476800	11476882	647	139,119,201	1,0,0	212,110,210	0,1,2	116	99	1	1.0	0.992,1.0,1.0	1.0,0.989,0.989	0.005
648	"AT3G62030"	"CYP20-3"	chr3	+	22974221	22974375	22974224	22974375	22973955	22974144	648	2791,2554,3528	4,1,2	5156,2624,5532	3,1,3	101	99	1	1.0	0.999,1.0,0.999	0.999,1.0,0.999	0.0
649	"AT3G54230"	"SUA"	chr3	+	20075719	20075873	20075722	20075873	20075492	20075572	649	3,3,1	144,89,139	1,0,3	93,34,61	101	99	0.704194323908	1.0	0.02,0.032,0.007	0.01,0.0,0.046	0.001
651	"AT4G23050"	"AT4G23050"	chr4	+	12081191	12081317	12081194	12081317	12080649	12081082	651	9,8,8	32,20,54	15,2,14	54,22,54	101	99	0.933500583724	1.0	0.216,0.282,0.127	0.214,0.082,0.203	0.042
