ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1178	"AT3G48170"	"ALDH10A9"	chr3	-	17787331	17787445	17787122	17787200	17787888	17787965
1179	"AT5G53940"	"AT5G53940"	chr5	-	21897887	21897931	21897471	21897580	21898493	21898610
1180	"AT2G15280"	"RTNLB10"	chr2	+	6641029	6641099	6640810	6640952	6641241	6641414
1181	"AT3G63520"	"CCD1"	chr3	+	23453921	23453984	23453736	23453836	23454208	23454319
1182	"AT3G23580"	"RNR2A"	chr3	+	8461048	8461097	8460734	8460895	8461410	8461537
1183	"AT3G12390"	"AT3G12390"	chr3	+	3942657	3942742	3942256	3942400	3943023	3943154
1184	"AT2G30575"	"GAUT5"	chr2	-	13023524	13023559	13023317	13023362	13023794	13024208
1185	"AT3G03720"	"CAT4"	chr3	-	927083	927288	926843	926952	927510	927669
1186	"AT2G47060"	"AT2G47060"	chr2	-	19334101	19334211	19333736	19334010	19334325	19334579
1187	"AT2G47060"	"AT2G47060"	chr2	-	19334101	19334228	19333736	19334010	19334325	19334579
1188	"AT2G47060"	"AT2G47060"	chr2	-	19334665	19334762	19334325	19334579	19334880	19334969
1190	"AT3G17770"	"AT3G17770"	chr3	-	6085028	6085076	6084840	6084912	6085147	6085260
1191	"AT3G51150"	"AT3G51150"	chr3	+	19001435	19001561	19000855	19001061	19001977	19002210
1192	"AT1G65700"	"LSM8"	chr1	-	24435833	24435894	24435697	24435738	24436172	24436287
1193	"AT5G62410"	"SMC2-1"	chr5	+	25058792	25058855	25058611	25058671	25059178	25059270
1194	"AT1G72640"	"AT1G72640"	chr1	-	27347230	27347308	27347084	27347147	27347393	27347489
1195	"AT3G15950"	"NAI2"	chr3	-	5399902	5399968	5399769	5399817	5400053	5400101
1196	"AT1G33615"	"AT1G33615"	chr1	-	12194172	12194261	12193811	12193938	12194350	12194374
1198	"AT2G35450"	"AT2G35450"	chr2	-	14904908	14904977	14904710	14904790	14905136	14905372
1199	"AT2G17340"	"AT2G17340"	chr2	-	7542308	7542383	7542151	7542229	7542480	7542567
1200	"AT2G22980"	"SCPL13"	chr2	+	9780244	9780267	9780040	9780143	9780350	9780452
1201	"AT2G22980"	"SCPL13"	chr2	+	9782047	9782169	9781165	9781237	9782628	9782742
1202	"AT5G17300"	"RVE1"	chr5	-	5691550	5691612	5691073	5691388	5691698	5691810
1203	"AT3G10180"	"AT3G10180"	chr3	-	3150131	3150224	3149892	3150039	3150662	3150767
1204	"AT5G58200"	"AT5G58200"	chr5	+	23549881	23549903	23549737	23549788	23550031	23550143
1205	"AT5G58200"	"AT5G58200"	chr5	+	23550251	23550296	23549881	23550143	23550792	23550918
1206	"AT5G03830"	"AT5G03830"	chr5	+	1018654	1018795	1018337	1018440	1018881	1018958
1207	"AT2G28480"	"AT2G28480"	chr2	-	12177544	12177866	12177053	12177455	12177951	12178074
1208	"AT1G49980"	"AT1G49980"	chr1	+	18508964	18509088	18508710	18508884	18509176	18509277
1209	"AT5G48720"	"XRI1"	chr5	+	19759196	19759255	19758880	19759070	19759866	19759925
1211	"AT1G64480"	"CBL8"	chr1	-	23948820	23948873	23948426	23948507	23948960	23949069
1212	"AT1G64480"	"CBL8"	chr1	-	23949214	23949274	23948960	23949069	23949400	23949483
1214	"AT2G36720"	"AT2G36720"	chr2	+	15396132	15396185	15396001	15396061	15396265	15396432
1215	"AT5G27400"	"AT5G27400"	chr5	+	9676986	9677050	9676770	9676899	9677136	9677224
1217	"AT3G24360"	"AT3G24360"	chr3	-	8841905	8841958	8841401	8841536	8842411	8842513
1218	"AT3G24360"	"AT3G24360"	chr3	-	8842174	8842239	8841401	8841536	8842411	8842513
1221	"AT5G13560"	"AT5G13560"	chr5	-	4362050	4362121	4360630	4361966	4362270	4362364
1222	"AT5G13560"	"AT5G13560"	chr5	-	4365088	4365141	4364849	4364946	4365288	4365384
1223	"AT2G04395"	"POT1C"	chr2	-	1529429	1529516	1529082	1529166	1529545	1529724
1224	"AT2G04395"	"POT1C"	chr2	-	1529545	1529724	1529429	1529516	1529827	1529954
1225	"AT5G38290"	"CRS2A"	chr5	+	15303594	15303812	15303335	15303494	15303906	15303991
1226	"AT5G38290"	"CRS2A"	chr5	+	15303906	15303991	15303335	15303494	15304082	15304150
1227	"AT5G38290"	"CRS2A"	chr5	+	15304895	15304954	15304415	15304489	15305037	15305114
1228	"AT5G58330"	"AT5G58330"	chr5	-	23580964	23581039	23580781	23580883	23581115	23581206
1229	"AT4G13980"	"HSFA5"	chr4	-	8077506	8078673	8076979	8077220	8079001	8079314
1230	"AT1G73670"	"MPK15"	chr1	+	27701831	27701987	27701505	27701655	27702164	27702302
1231	"AT2G13650"	"GONST1"	chr2	-	5689953	5690317	5689496	5689626	5690530	5690615
1233	"AT4G05090"	"AT4G05090"	chr4	+	2610624	2610965	2610319	2610379	2611091	2611170
1234	"AT4G05090"	"AT4G05090"	chr4	+	2611255	2611306	2611091	2611170	2611477	2611762
1235	"AT2G22730"	"AT2G22730"	chr2	+	9662834	9662932	9662676	9662764	9663022	9663099
1236	"AT5G18800"	"AT5G18800"	chr5	+	6267256	6267491	6267077	6267134	6268260	6268638
1237	"AT5G18800"	"AT5G18800"	chr5	+	6267282	6267491	6267052	6267134	6268260	6268638
1238	"AT1G07119"	"AT1G07119"	chr1	+	2184717	2184798	2184346	2184508	2185049	2185175
1239	"AT1G07119"	"AT1G07119"	chr1	+	2185049	2185175	2184346	2184508	2186102	2186349
1241	"AT1G44770"	"AT1G44770"	chr1	-	16908528	16908556	16907994	16908103	16908654	16908863
1242	"AT1G54490"	"XRN4"	chr1	+	20351270	20351373	20350190	20350506	20351448	20351525
1243	"AT5G45920"	"AT5G45920"	chr5	+	18624039	18624107	18623122	18623350	18624248	18624413
1244	"AT4G30900"	"AT4G30900"	chr4	+	15040962	15041045	15040395	15040437	15041131	15041233
1246	"AT4G21150"	"RPN2"	chr4	+	11281303	11281373	11280803	11280919	11281621	11281726
1247	"AT1G63470"	"AHL5"	chr1	-	23537758	23537826	23537546	23537678	23538367	23539220
1248	"AT3G21110"	"PUR7"	chr3	-	7404467	7404597	7404268	7404361	7404723	7404825
1249	"AT3G23530"	"AT3G23530"	chr3	+	8442146	8442227	8441938	8442075	8442310	8442416
1250	"AT5G10820"	"AT5G10820"	chr5	-	3422294	3422399	3421920	3422091	3422506	3423221
1251	"AT5G43930"	"AT5G43930"	chr5	+	17677787	17677872	17677588	17677705	17678107	17678216
1252	"AT5G43930"	"AT5G43930"	chr5	+	17677787	17677876	17677588	17677705	17678107	17678216
1253	"AT5G43930"	"AT5G43930"	chr5	+	17677969	17678037	17677787	17677876	17678107	17678216
1256	"AT1G01940"	"CYP18-1"	chr1	+	323678	323840	323207	323282	324257	324416
1257	"AT1G72190"	"AT1G72190"	chr1	-	27167957	27167999	27167618	27167831	27168132	27168230
1258	"AT1G72190"	"AT1G72190"	chr1	-	27168940	27169085	27168708	27168836	27169329	27169468
1259	"AT1G72190"	"AT1G72190"	chr1	-	27168940	27169085	27168708	27168836	27169598	27169717
1260	"AT1G72190"	"AT1G72190"	chr1	-	27169329	27169468	27168708	27168836	27169598	27169717
1261	"AT1G72190"	"AT1G72190"	chr1	-	27169329	27169468	27168940	27169085	27169598	27169717
1262	"AT2G38720"	"MAP65-5"	chr2	+	16191221	16191329	16190970	16191058	16191550	16191624
1263	"AT1G24280"	"G6PD3"	chr1	+	8611826	8612027	8611522	8611752	8612133	8612580
1264	"AT1G63810"	"AT1G63810"	chr1	-	23675389	23675568	23675123	23675288	23675797	23675898
1265	"AT5G06970"	"AT5G06970"	chr5	-	2165553	2165618	2165023	2165354	2165704	2165880
1266	"AT1G34470"	"AT1G34470"	chr1	+	12606218	12606311	12605992	12606130	12606400	12606506
1267	"AT2G31350"	"GLX2-5"	chr2	+	13370305	13370380	13370093	13370194	13370471	13370570
1268	"AT3G57350"	"NUP93B"	chr3	-	21223738	21223996	21223385	21223481	21224372	21224462
1269	"AT5G64440"	"FAAH"	chr5	+	25766228	25766307	25765749	25765912	25766399	25766509
1270	"AT5G64600"	"AT5G64600"	chr5	+	25826783	25826920	25826323	25826452	25827026	25827240
1271	"AT1G77080"	"AGL27"	chr1	+	28958333	28958391	28955636	28955863	28958601	28958663
1272	"AT1G77080"	"AGL27"	chr1	+	28958455	28958501	28955636	28955863	28958601	28958663
1274	"AT5G45000"	"AT5G45000"	chr5	+	18166038	18166145	18165382	18165908	18166244	18166746
1275	"AT1G57870"	"ASK4"	chr1	-	21435252	21435369	21434736	21434968	21435863	21436032
1276	"AT1G57870"	"ASK4"	chr1	-	21435252	21435369	21434736	21434972	21435863	21436032
1277	"AT4G34570"	"THY-2"	chr4	-	16512090	16512152	16511932	16512007	16512275	16512341
1278	"AT4G34570"	"THY-2"	chr4	-	16514105	16514147	16513831	16513877	16514249	16514343
1279	"AT4G29860"	"DSE1"	chr4	-	14604707	14604766	14604495	14604589	14604853	14605047
1280	"AT1G80245"	"AT1G80245"	chr1	+	30174538	30174627	30174177	30174289	30174709	30174812
1281	"AT1G80245"	"AT1G80245"	chr1	+	30174538	30174627	30174188	30174349	30174709	30174812
1282	"AT1G80245"	"AT1G80245"	chr1	+	30174545	30174627	30174177	30174289	30174709	30174812
1283	"AT1G80245"	"AT1G80245"	chr1	+	30174545	30174627	30174177	30174349	30174709	30174812
1284	"AT2G16940"	"AT2G16940"	chr2	-	7345945	7345985	7345694	7345776	7346107	7346177
1286	"AT2G16940"	"AT2G16940"	chr2	-	7345967	7345995	7345694	7345776	7346107	7346177
1288	"AT2G16940"	"AT2G16940"	chr2	-	7346107	7346177	7345945	7345985	7346570	7347075
1289	"AT2G16940"	"AT2G16940"	chr2	-	7346426	7346463	7346107	7346177	7346570	7347075
1290	"AT5G25050"	"AT5G25050"	chr5	+	8632460	8632720	8631679	8632385	8632803	8632899
1291	"AT2G42500"	"PP2A4"	chr2	-	17700252	17700336	17700102	17700174	17700467	17700524
1294	"AT2G42500"	"PP2A4"	chr2	-	17700467	17700524	17700252	17700336	17701133	17701417
1295	"AT1G06950"	"TIC110"	chr1	-	2133568	2133663	2133010	2133138	2133740	2133805
1296	"AT1G72250"	"AT1G72250"	chr1	+	27193193	27193265	27193045	27193120	27193353	27193904
1297	"AT3G56450"	"ASNAP1"	chr3	+	20931259	20931360	20930556	20930965	20931810	20931962
1298	"AT5G53450"	"PAP14"	chr5	+	21689189	21689506	21688772	21688941	21689587	21689631
1299	"AT5G53450"	"PAP14"	chr5	+	21689268	21689506	21688762	21688941	21689587	21689631
1300	"AT5G53450"	"PAP14"	chr5	+	21689710	21689789	21689587	21689631	21689868	21689985
1301	"AT5G53450"	"PAP14"	chr5	+	21690340	21690427	21690064	21690247	21690511	21690618
1302	"AT5G48450"	"sks3"	chr5	-	19635286	19635396	19634922	19635193	19635468	19635664
1303	"AT1G29785"	"AT1G29785"	chr1	-	10428003	10428091	10427612	10427782	10428730	10429083
1304	"AT5G24170"	"AT5G24170"	chr5	-	8189933	8189992	8189482	8189822	8190168	8190286
1307	"AT1G75880"	"EXL1"	chr1	+	28491170	28491301	28490442	28490873	28491390	28491624
1308	"AT1G75880"	"EXL1"	chr1	+	28491170	28491304	28490448	28490873	28491390	28491624
1309	"AT5G53900"	"AT5G53900"	chr5	-	21882590	21882734	21882328	21882434	21882856	21882907
1310	"AT5G36210"	"AT5G36210"	chr5	-	14251226	14251282	14250561	14250698	14251846	14251929
1311	"AT5G20980"	"MS3"	chr5	-	7127424	7127512	7127131	7127259	7127590	7127944
1312	"AT2G36160"	"RPS14A"	chr2	+	15170464	15170510	15170266	15170386	15170696	15170782
1313	"AT1G75510"	"AT1G75510"	chr1	-	28348095	28348204	28347877	28348008	28348431	28348735
1314	"AT3G44340"	"CEF"	chr3	-	16015483	16015560	16015217	16015289	16015743	16015798
1315	"AT1G72410"	"AT1G72410"	chr1	-	27252119	27252173	27251695	27252013	27252264	27253417
1316	"AT1G08300"	"NVL"	chr1	+	2616698	2616812	2616034	2616548	2617756	2618350
1319	"AT3G06250"	"FRS7"	chr3	-	1889756	1892100	1888835	1889230	1892499	1892775
1320	"AT4G10955"	"AT4G10955"	chr4	-	6715307	6715386	6714322	6714906	6715685	6715725
1321	"AT4G10955"	"AT4G10955"	chr4	-	6715307	6715394	6714322	6714906	6715685	6716182
1322	"AT3G05160"	"AT3G05160"	chr3	-	1454034	1454094	1453876	1453930	1454178	1454241
1323	"AT3G05160"	"AT3G05160"	chr3	-	1454508	1454593	1454337	1454381	1454919	1455012
1324	"AT3G05160"	"AT3G05160"	chr3	-	1454712	1454793	1454508	1454593	1454919	1455012
1325	"AT3G05160"	"AT3G05160"	chr3	-	1455118	1455183	1454919	1455012	1455329	1455405
1326	"AT3G05160"	"AT3G05160"	chr3	-	1456533	1456596	1456017	1456107	1456883	1457150
1328	"AT4G24740"	"AFC2"	chr4	-	12755931	12756046	12755690	12755782	12756144	12756193
1329	"AT4G24740"	"AFC2"	chr4	-	12756144	12756193	12755690	12755782	12756302	12756456
1331	"AT2G06025"	"AT2G06025"	chr2	+	2350016	2350115	2348913	2348977	2350201	2350539
1332	"AT2G06025"	"AT2G06025"	chr2	+	2350896	2350933	2350621	2350674	2351029	2351095
1333	"AT2G06025"	"AT2G06025"	chr2	+	2351206	2351311	2351029	2351095	2351394	2351548
1334	"AT1G18620"	"AT1G18620"	chr1	+	6410769	6410854	6410557	6410690	6411259	6413109
1335	"AT1G58225"	"AT1G58225"	chr1	+	21564497	21564641	21564110	21564280	21564783	21564912
1336	"AT4G28025"	"AT4G28025"	chr4	-	13936451	13936536	13936166	13936292	13937257	13937508
1337	"AT1G07470"	"AT1G07470"	chr1	+	2292658	2292717	2292539	2292585	2292895	2293006
1338	"AT1G07470"	"AT1G07470"	chr1	+	2292895	2293006	2292658	2292717	2293335	2293479
1339	"AT4G27090"	"RPL14B"	chr4	-	13594857	13594959	13594435	13594565	13595184	13595252
1340	"AT5G42740"	"PGIC"	chr5	+	17140153	17140222	17140002	17140056	17140321	17140519
1341	"AT1G31050"	"BHLH111"	chr1	-	11076132	11076198	11075982	11076021	11076389	11076458
1342	"AT2G45330"	"emb1067"	chr2	+	18686792	18686940	18686603	18686711	18687036	18687126
1343	"AT1G65130"	"AT1G65130"	chr1	-	24196822	24196953	24196648	24196738	24197052	24197200
1346	"AT4G33770"	"ITPK2"	chr4	-	16195005	16195038	16194666	16194787	16195121	16195203
1347	"AT2G31660"	"SAD2"	chr2	+	13469348	13469452	13469086	13469218	13469772	13469952
1348	"AT5G51960"	"AT5G51960"	chr5	+	21110702	21110913	21110339	21110410	21111002	21111348
1349	"AT4G11560"	"AT4G11560"	chr4	-	7002395	7002458	7001589	7002309	7003046	7003493
1350	"AT2G38000"	"AT2G38000"	chr2	-	15903778	15903904	15903124	15903699	15903995	15904137
1351	"AT5G25520"	"AT5G25520"	chr5	+	8885503	8887576	8885087	8885245	8887835	8887956
1352	"AT5G25520"	"AT5G25520"	chr5	+	8888097	8888304	8887835	8887956	8888530	8888590
1353	"AT3G49260"	"iqd21"	chr3	+	18262715	18262832	18262398	18262560	18263886	18264210
1354	"AT5G50340"	"AT5G50340"	chr5	-	20494971	20495030	20494769	20494841	20495103	20495159
1357	"AT3G11130"	"CHC1"	chr3	-	3489514	3489594	3489201	3489429	3489680	3489789
1358	"AT3G20475"	"MSH5"	chr3	+	7145624	7145652	7145430	7145532	7145729	7145761
1359	"AT3G20475"	"MSH5"	chr3	+	7148018	7148092	7147603	7147685	7148194	7148294
1360	"AT5G24690"	"AT5G24690"	chr5	-	8457287	8457380	8457085	8457201	8457459	8457624
1361	"AT3G28070"	"AT3G28070"	chr3	+	10450226	10450388	10449264	10449511	10450706	10450965
1362	"AT3G28070"	"AT3G28070"	chr3	+	10450474	10450623	10450226	10450388	10450706	10450965
1363	"AT3G55330"	"PPL1"	chr3	-	20514579	20514702	20514436	20514508	20514780	20514863
1364	"AT1G64990"	"GTG1"	chr1	-	24143920	24144041	24143322	24143452	24144561	24144669
1365	"AT2G37585"	"AT2G37585"	chr2	+	15766864	15766940	15765783	15766368	15767051	15767167
1366	"AT1G58060"	"AT1G58060"	chr1	-	21492066	21492150	21491725	21491824	21492440	21492497
1367	"AT1G58060"	"AT1G58060"	chr1	-	21495223	21495309	21494956	21495140	21495766	21495832
1368	"AT1G21720"	"PBC1"	chr1	+	7627426	7627511	7627078	7627168	7627837	7627932
1369	"AT5G41210"	"GSTT1"	chr5	-	16493280	16493334	16493132	16493212	16493422	16493483
1371	"AT1G42540"	"GLR3.3"	chr1	+	15975631	15975663	15975261	15975539	15975744	15976151
1372	"AT1G04710"	"KAT1"	chr1	+	1322256	1322321	1321903	1322018	1322406	1322491
1375	"AT2G39310"	"JAL22"	chr2	-	16415337	16415799	16414605	16415064	16416122	16416330
1376	"AT5G15930"	"PAM1"	chr5	+	5200319	5200471	5199710	5199957	5200569	5200765
1377	"AT2G28470"	"BGAL8"	chr2	-	12171471	12171559	12171271	12171390	12171662	12171768
1378	"AT2G28470"	"BGAL8"	chr2	-	12173258	12173298	12172981	12173151	12173402	12173679
1379	"AT3G52100"	"AT3G52100"	chr3	+	19319907	19319961	19319489	19319829	19320102	19320277
1380	"AT2G26300"	"GPA1"	chr2	+	11197957	11198146	11196995	11197468	11198234	11198307
1381	"AT2G26300"	"GPA1"	chr2	+	11198795	11198873	11198530	11198620	11198975	11199083
1382	"AT1G33980"	"UPF3"	chr1	+	12352105	12352212	12351592	12351858	12352310	12352505
1384	"AT1G31220"	"PUR3"	chr1	+	11157583	11157698	11156801	11157409	11157804	11157981
1385	"AT1G49830"	"AT1G49830"	chr1	-	18445532	18445634	18445110	18445323	18445933	18445999
1386	"AT1G55680"	"AT1G55680"	chr1	-	20805936	20806028	20805749	20805855	20806134	20806245
1387	"AT5G23310"	"FSD3"	chr5	+	7851881	7851908	7851729	7851803	7851996	7852020
1388	"AT5G53010"	"AT5G53010"	chr5	-	21490162	21490300	21489956	21490060	21490445	21490544
1389	"AT5G53010"	"AT5G53010"	chr5	-	21494982	21495052	21494804	21494875	21495320	21495410
1390	"AT1G04160"	"XI-B"	chr1	+	1088894	1089031	1088663	1088813	1089120	1089267
1391	"AT5G55580"	"AT5G55580"	chr5	+	22515957	22516030	22515439	22515879	22516103	22516231
1392	"AT1G30660"	"T5I8.11"	chr1	+	10877299	10877355	10877055	10877189	10877457	10877512
1394	"AT5G07890"	"AT5G07890"	chr5	-	2518121	2518242	2517862	2518030	2518326	2518924
1396	"AT3G11560"	"AT3G11560"	chr3	+	3643858	3643925	3643630	3643734	3644145	3644295
1397	"AT4G24350"	"AT4G24350"	chr4	+	12610007	12610075	12609527	12609874	12610362	12610526
1398	"AT2G03070"	"MED8"	chr2	+	907152	907208	906947	907031	907298	907568
1399	"AT4G17615"	"CBL1"	chr4	+	9817634	9817717	9817018	9817220	9818016	9818076
1400	"AT4G17360"	"PURU2"	chr4	-	9704082	9704181	9703923	9704010	9704400	9704560
1401	"AT5G41240"	"GSTT2"	chr5	-	16500115	16500195	16499818	16500024	16500263	16500317
1402	"AT5G38070"	"AT5G38070"	chr5	+	15191271	15191361	15191106	15191187	15191486	15191689
1403	"AT2G40316"	"AT2G40316"	chr2	+	16836734	16836777	16836209	16836524	16837117	16837171
1404	"AT2G40316"	"AT2G40316"	chr2	+	16836734	16836794	16836209	16836524	16837117	16837171
1406	"AT2G04900"	"AT2G04900"	chr2	+	1722824	1722905	1722669	1722740	1722989	1723029
1408	"AT3G15390"	"SDE5"	chr3	-	5198289	5198358	5198123	5198194	5198838	5198864
1409	"AT3G15390"	"SDE5"	chr3	-	5198838	5198864	5198289	5198358	5198975	5199539
1410	"AT5G03880"	"AT5G03880"	chr5	-	1040567	1040586	1040190	1040310	1040702	1040775
1412	"AT2G43560"	"FKBP16-3"	chr2	-	18074352	18074401	18074211	18074286	18074647	18074731
1413	"AT2G43560"	"FKBP16-3"	chr2	-	18074528	18074578	18074352	18074401	18074647	18074731
1415	"AT1G01160"	"GIF2"	chr1	+	73086	73163	72338	72669	73286	73395
1416	"AT4G39420"	"AT4G39420"	chr4	+	18339979	18342106	18339715	18339902	18343003	18343126
1417	"AT4G39420"	"AT4G39420"	chr4	+	18342642	18342718	18339979	18342106	18343003	18343126
1418	"AT2G41560"	"ACA4"	chr2	-	17333537	17335471	17333285	17333441	17337008	17337269
1419	"AT2G41560"	"ACA4"	chr2	-	17335575	17335630	17333537	17335471	17337008	17337269
1420	"AT4G30850"	"HHP2"	chr4	-	15021702	15021781	15020414	15021211	15021878	15021977
1422	"AT2G32170"	"AT2G32170"	chr2	+	13667670	13667865	13667474	13667517	13668348	13668420
1423	"AT2G32170"	"AT2G32170"	chr2	+	13667932	13668049	13667670	13667865	13668348	13668420
1424	"AT2G32170"	"AT2G32170"	chr2	+	13668512	13668665	13668348	13668420	13668794	13668839
1425	"AT2G32170"	"AT2G32170"	chr2	+	13668794	13668839	13668348	13668420	13668948	13669028
1426	"AT1G02680"	"TAF13"	chr1	+	581496	581556	581277	581315	581643	581718
1427	"AT4G14240"	"CBSDUF1"	chr4	-	8206686	8206770	8206464	8206578	8206864	8206941
1428	"AT3G12685"	"AT3G12685"	chr3	-	4029609	4029676	4029182	4029484	4029758	4029796
1429	"AT3G12685"	"AT3G12685"	chr3	-	4029758	4029796	4029182	4029484	4029885	4030020
1430	"AT2G44440"	"EML4"	chr2	-	18337433	18337502	18337093	18337324	18337599	18337821
1431	"AT3G10270"	"GYRB1"	chr3	-	3175964	3176060	3175729	3175828	3176228	3176370
1432	"AT3G10270"	"GYRB1"	chr3	-	3179087	3179229	3178826	3178907	3179583	3179786
1433	"AT4G25230"	"RIN2"	chr4	+	12926628	12926734	12926433	12926530	12926853	12927011
1434	"AT1G48650"	"AT1G48650"	chr1	-	17991503	17991573	17991269	17991418	17991663	17991867
1436	"AT4G27630"	"GTG2"	chr4	-	13794874	13794953	13793987	13794076	13795250	13795380
1437	"AT4G10650"	"DGP2"	chr4	-	6575405	6575476	6575131	6575228	6575545	6575696
1439	"AT3G20020"	"PRMT6"	chr3	-	6985617	6985696	6985064	6985159	6985800	6985878
1441	"AT1G18500"	"IPMS1"	chr1	+	6370887	6370980	6370462	6370543	6371098	6371185
1442	"AT1G18500"	"IPMS1"	chr1	+	6372461	6372607	6372242	6372377	6372728	6373025
1446	"AT5G41600"	"RTNLB4"	chr5	+	16636648	16636829	16636129	16636431	16636908	16637050
1447	"AT1G33110"	"AT1G33110"	chr1	+	12007447	12007534	12006572	12007114	12007641	12007698
1448	"AT1G80200"	"AT1G80200"	chr1	+	30162230	30162317	30162033	30162128	30162394	30162629
1449	"AT5G06580"	"DLD"	chr5	-	2014950	2015065	2014638	2014699	2015409	2015502
1450	"AT1G62660"	"BFRUCT3"	chr1	+	23200642	23200651	23199717	23200306	23201431	23201676
1451	"AT4G24930"	"AT4G24930"	chr4	-	12822120	12822458	12821932	12822047	12823670	12823742
1452	"AT4G02430"	"SR34B"	chr4	+	1071273	1071674	1070656	1070886	1071842	1071928
1453	"AT1G65270"	"AT1G65270"	chr1	+	24243005	24243053	24242510	24242606	24243227	24243299
1454	"AT5G18620"	"CHR17"	chr5	-	6199291	6199365	6198959	6199180	6199447	6199730
1455	"AT3G54880"	"AT3G54880"	chr3	-	20337656	20337880	20337399	20337487	20337967	20338005
1456	"AT3G54880"	"AT3G54880"	chr3	-	20337656	20337880	20337399	20337487	20338400	20338522
1457	"AT3G54880"	"AT3G54880"	chr3	-	20337967	20338005	20337399	20337487	20338400	20338522
1458	"AT3G54880"	"AT3G54880"	chr3	-	20337967	20338005	20337656	20337880	20338400	20338522
1459	"AT3G54230"	"SUA"	chr3	+	20073798	20073919	20073402	20073471	20074103	20074144
1460	"AT5G04440"	"AT5G04440"	chr5	+	1255655	1255701	1255322	1255513	1255841	1255924
1461	"AT3G15520"	"CYP37"	chr3	-	5251383	5251479	5251066	5251174	5251669	5251759
1462	"AT1G08125"	"AT1G08125"	chr1	-	2541655	2541721	2541115	2541209	2541795	2541862
1463	"AT1G08125"	"AT1G08125"	chr1	-	2542012	2542038	2541795	2541862	2542216	2542334
1464	"AT1G74670"	"GASA6"	chr1	+	28053603	28053631	28053285	28053473	28053711	28054149
1465	"AT5G06530"	"ABCG22"	chr5	-	1992850	1992921	1992206	1992442	1994202	1994622
1472	"AT1G08010"	"GATA11"	chr1	-	2487135	2487415	2485905	2486846	2487857	2488027
1473	"AT3G53570"	"AFC1"	chr3	-	19862862	19862977	19862552	19862644	19863089	19863138
1474	"AT3G53570"	"AFC1"	chr3	-	19862862	19862977	19862552	19862644	19863221	19863375
1475	"AT3G53570"	"AFC1"	chr3	-	19863089	19863138	19862552	19862644	19863221	19863375
1476	"AT3G53570"	"AFC1"	chr3	-	19863089	19863138	19862862	19862977	19863221	19863375
