ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
904	"AT3G20130"	"CYP705A22"	chr3	+	7026928	7027899	7026928	7027199	7027283	7027899	904	0,1,0	0,0,1	0,2,0	1,0,0	182	99	1	1.0	NA,1.0,0.0	0.0,1.0,NA	0.0
905	"AT2G35660"	"CTF2A"	chr2	+	14988777	14989075	14988777	14988924	14989001	14989075	905	4,4,5	26,18,33	1,0,0	38,30,55	175	99	3.12737744744e-05	0.000754361347928	0.08,0.112,0.079	0.015,0.0,0.0	0.085
906	"AT2G35660"	"CTF2A"	chr2	+	14988777	14989075	14988777	14988924	14989009	14989075	906	9,6,8	39,61,52	6,4,5	86,52,92	183	99	0.0154938294905	0.13703431416	0.111,0.051,0.077	0.036,0.04,0.029	0.045
910	"AT1G73430"	"AT1G73430"	chr1	+	27603654	27604182	27603654	27603848	27603948	27604182	910	3,1,5	0,0,0	1,5,6	8,3,6	198	99	1.14601661494e-11	9.12229225492e-10	1.0,1.0,1.0	0.059,0.455,0.333	0.718
912	"AT3G26690"	"NUDT13"	chr3	-	9805327	9805715	9805327	9805408	9805472	9805715	912	18,19,22	19,6,17	4,4,4	36,18,51	162	99	4.76819694839e-11	3.03530530624e-09	0.367,0.659,0.442	0.064,0.12,0.046	0.413
917	"AT2G36460"	"AT2G36460"	chr2	-	15296700	15298062	15296700	15297749	15297834	15298062	917	0,0,1	349,321,625	0,1,1	561,239,489	183	99	1	1.0	0.0,0.0,0.001	0.0,0.002,0.001	-0.001
918	"AT1G08570"	"ACHT4"	chr1	+	2712891	2713295	2712891	2713142	2713235	2713295	918	128,132,168	0,0,0	251,124,266	3,2,0	191	99	0.930485173293	1.0	1.0,1.0,1.0	0.977,0.97,1.0	0.018
919	"AT1G29630"	"EXO1"	chr1	+	10350354	10350716	10350354	10350478	10350578	10350716	919	0,2,0	15,13,15	0,0,1	12,4,10	198	99	1	1.0	0.0,0.071,0.0	0.0,0.0,0.048	0.008
920	"AT1G79500"	"KDSA1"	chr1	+	29905932	29906559	29905932	29906013	29906104	29906559	920	9,15,21	2,1,4	7,13,28	15,4,11	189	99	0.00539156289451	0.0587901926579	0.702,0.887,0.733	0.196,0.63,0.571	0.308
921	"AT3G09820"	"ADK1"	chr3	+	3012319	3012711	3012319	3012373	3012664	3012711	921	12,12,28	735,661,1091	41,11,33	1245,596,1245	198	99	0.166503783916	0.808152512178	0.008,0.009,0.013	0.016,0.009,0.013	-0.003
922	"AT1G25420"	"AT1G25420"	chr1	+	8916360	8916674	8916360	8916493	8916570	8916674	922	16,13,10	45,40,54	2,2,2	124,68,125	175	99	5.19584375525e-14	4.59543514353e-12	0.167,0.155,0.095	0.009,0.016,0.009	0.128
925	"AT2G47160"	"BOR1"	chr2	-	19360257	19360608	19360257	19360450	19360525	19360608	925	0,0,4	51,35,70	2,1,0	98,26,84	173	99	1	1.0	0.0,0.0,0.032	0.012,0.022,0.0	-0.001
926	"AT3G53780"	"ATRBL4"	chr3	-	19926286	19927026	19926286	19926327	19926397	19927026	926	27,17,57	1,1,1	36,34,43	0,0,0	168	99	0.398428449612	1.0	0.941,0.909,0.971	1.0,1.0,1.0	-0.06
928	"AT3G49580"	"LSU1"	chr3	-	18375268	18375784	18375268	18375578	18375635	18375784	928	11,9,7	0,0,1	8,8,5	0,0,0	155	99	1	1.0	1.0,1.0,0.817	1.0,1.0,1.0	-0.061
931	"AT4G01150"	"CURT1A"	chr4	+	494250	494520	494250	494358	494448	494520	931	25,24,30	7685,5997,8899	32,22,36	10551,6104,11525	188	99	1	1.0	0.002,0.002,0.002	0.002,0.002,0.002	0.0
932	"AT1G49340"	"PI4KA1"	chr1	+	18263546	18264462	18263546	18264021	18264148	18264462	932	3,4,5	14,7,19	2,2,3	16,20,16	198	99	0.101062848255	0.554800187662	0.097,0.222,0.116	0.059,0.048,0.086	0.081
935	"AT1G79450"	"ALIS5"	chr1	+	29888509	29888799	29888509	29888584	29888685	29888799	935	2,1,1	15,17,38	0,0,1	22,15,34	198	99	0.42224506697	1.0	0.063,0.029,0.013	0.0,0.0,0.014	0.03
936	"AT3G10030"	"AT3G10030"	chr3	-	3092022	3092823	3092022	3092377	3092652	3092823	936	0,0,0	84,67,102	0,0,1	55,39,73	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.007	-0.002
937	"AT3G56130"	"AT3G56130"	chr3	+	20827622	20827954	20827622	20827693	20827900	20827954	937	54,37,76	141,131,232	20,12,31	282,139,299	198	99	8.21565038223e-15	1.08994295071e-12	0.161,0.124,0.141	0.034,0.041,0.049	0.101
938	"AT1G73390"	"AT1G73390"	chr1	-	27591301	27591644	27591301	27591403	27591489	27591644	938	0,0,0	134,109,164	2,0,2	168,92,230	184	99	1	1.0	0.0,0.0,0.0	0.006,0.0,0.005	-0.004
939	"AT4G38350"	"AT4G38350"	chr4	-	17963401	17963677	17963401	17963509	17963581	17963677	939	5,1,3	93,88,152	10,4,7	157,63,180	170	99	0.0500070403767	0.323622797885	0.03,0.007,0.011	0.036,0.036,0.022	-0.015
940	"AT2G18410"	"ELP5"	chr2	+	7992035	7992316	7992035	7992131	7992240	7992316	940	0,0,2	54,38,49	1,0,1	38,38,59	198	99	1	1.0	0.0,0.0,0.02	0.013,0.0,0.008	-0.0
941	"AT5G23210"	"SCPL34"	chr5	+	7814472	7815039	7814472	7814578	7814687	7815039	941	0,1,2	148,108,193	0,1,1	185,103,187	198	99	1	1.0	0.0,0.005,0.005	0.0,0.005,0.003	0.001
942	"AT1G09160"	"AT1G09160"	chr1	-	2952770	2953418	2952770	2953074	2953162	2953418	942	2,2,3	15,0,7	0,1,2	32,16,19	186	99	0.00886703529563	0.089343798675	0.066,1.0,0.186	0.0,0.032,0.053	0.389
943	"AT2G14170"	"ALDH6B2"	chr2	-	5977355	5978012	5977355	5977833	5977921	5978012	943	1,3,2	205,137,232	0,2,2	220,165,270	186	99	1	1.0	0.003,0.012,0.005	0.0,0.006,0.004	0.003
944	"AT2G14910"	"AT2G14910"	chr2	-	6406475	6407485	6406475	6407062	6407240	6407485	944	0,0,1	359,265,483	0,0,0	687,379,573	198	99	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
945	"AT2G31560"	"AT2G31560"	chr2	+	13437232	13437683	13437232	13437422	13437534	13437683	945	2,2,0	0,4,0	1,0,0	14,5,13	198	99	1	1.0	1.0,0.2,NA	0.034,0.0,0.0	0.589
946	"AT1G35340"	"AT1G35340"	chr1	+	12977785	12978148	12977785	12978013	12978126	12978148	946	71,56,95	0,2,1	136,66,161	3,3,4	198	99	0.0404748470854	0.280156332869	1.0,0.933,0.979	0.958,0.917,0.953	0.028
947	"AT4G02725"	"AT4G02725"	chr4	+	1206852	1207436	1206852	1206994	1207206	1207436	947	1,0,0	156,108,177	0,0,1	248,149,282	198	99	1	1.0	0.003,0.0,0.0	0.0,0.0,0.002	0.0
948	"AT1G47490"	"RBP47C"	chr1	+	17426037	17426340	17426037	17426096	17426209	17426340	948	89,67,94	147,119,217	11,10,11	218,145,252	198	99	0	0.0	0.232,0.22,0.178	0.025,0.033,0.021	0.184
949	"AT1G31070"	"GLCNAC1PUT1"	chr1	+	11086286	11086527	11086286	11086326	11086434	11086527	949	5,5,4	71,48,115	2,2,1	135,51,108	198	99	0.0227582720566	0.179362223337	0.034,0.05,0.017	0.007,0.019,0.005	0.023
950	"AT1G31070"	"GLCNAC1PUT1"	chr1	+	11086625	11086897	11086625	11086738	11086822	11086897	950	2,1,0	76,52,105	0,2,0	108,52,72	182	99	1	1.0	0.014,0.01,0.0	0.0,0.02,0.0	0.001
952	"AT3G01480"	"CYP38"	chr3	+	190055	190356	190055	190198	190284	190356	952	10,5,8	1046,753,1290	9,16,21	1282,819,1479	184	99	1	1.0	0.005,0.004,0.003	0.004,0.01,0.008	-0.003
955	"AT2G43950"	"OEP37"	chr2	-	18200323	18201052	18200323	18200684	18200996	18201052	955	81,70,121	0,0,0	72,64,108	0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.964	0.012
957	"AT3G13000"	"AT3G13000"	chr3	-	4160809	4161096	4160809	4160876	4160960	4161096	957	1,1,5	33,37,40	1,2,4	52,20,31	182	99	0.900079269445	1.0	0.016,0.014,0.064	0.01,0.052,0.066	-0.011
958	"AT1G63770"	"AT1G63770"	chr1	-	23658037	23658332	23658037	23658109	23658215	23658332	958	16,17,17	451,320,552	20,13,13	617,403,659	198	99	0.158222945873	0.787159155718	0.017,0.026,0.015	0.016,0.016,0.01	0.005
960	"AT3G48500"	"PDE312"	chr3	+	17963504	17963747	17963504	17963586	17963673	17963747	960	2,2,4	125,98,190	3,2,5	148,75,173	185	99	0.728066236989	1.0	0.008,0.011,0.011	0.011,0.014,0.015	-0.003
961	"AT1G72360"	"ERF073"	chr1	+	27241811	27242827	27241811	27242090	27242175	27242827	961	0,0,0	16,4,26	1,0,0	33,9,29	183	99	1	1.0	0.0,0.0,0.0	0.016,0.0,0.0	-0.005
963	"AT2G30630"	"AT2G30630"	chr2	-	13048431	13048780	13048431	13048493	13048556	13048780	963	0,2,0	0,2,0	1,0,0	0,0,0	161	99	1	1.0	NA,0.381,NA	1.0,NA,NA	-0.619
964	"AT4G36980"	"AT4G36980"	chr4	-	17433989	17434461	17433989	17434142	17434316	17434461	964	7,5,15	2,0,1	6,6,9	0,1,5	198	99	0.0448101770136	0.304862400879	0.636,1.0,0.882	1.0,0.75,0.474	0.098
965	"AT4G36980"	"AT4G36980"	chr4	-	17433989	17434461	17433989	17434142	17434319	17434461	965	7,4,15	164,92,183	6,6,9	249,133,275	198	99	0.054971400346	0.347279640281	0.021,0.021,0.039	0.012,0.022,0.016	0.01
967	"AT1G52150"	"ATHB-15"	chr1	-	19409710	19410288	19409710	19410059	19410138	19410288	967	0,0,1	87,61,112	0,0,1	91,69,103	177	99	1	1.0	0.0,0.0,0.005	0.0,0.0,0.005	0.0
968	"AT1G05410"	"AT1G05410"	chr1	-	1586907	1587278	1586907	1587124	1587205	1587278	968	7,8,17	1,1,2	7,3,14	1,0,3	179	99	0.340143600346	1.0	0.795,0.816,0.825	0.795,1.0,0.721	-0.027
969	"AT4G30160"	"VLN4"	chr4	+	14753348	14753766	14753348	14753502	14753725	14753766	969	40,34,65	3,3,2	59,21,49	12,3,6	198	99	0.00649972656634	0.06719197853	0.87,0.85,0.942	0.711,0.778,0.803	0.123
970	"AT3G56860"	"UBA2A"	chr3	-	21048744	21049754	21048744	21049236	21049348	21049754	970	1,0,3	27,17,43	2,1,3	77,43,73	198	99	0.536680464502	1.0	0.018,0.0,0.034	0.013,0.011,0.02	0.003
971	"AT3G56860"	"UBA2A"	chr3	-	21049348	21049754	21049348	21049416	21049532	21049754	971	5,3,7	1,2,2	22,8,22	4,1,6	198	99	0.702882847761	1.0	0.714,0.429,0.636	0.733,0.8,0.647	-0.134
974	"AT4G32060"	"AT4G32060"	chr4	+	15502820	15503593	15502820	15503117	15503230	15503593	974	16,8,18	0,0,1	8,14,16	4,0,1	198	99	0.0157906307193	0.13812463794	1.0,1.0,0.9	0.5,1.0,0.889	0.17
975	"AT1G02145"	"ALG12"	chr1	+	404756	404953	404756	404842	404911	404953	975	8,9,13	34,55,85	14,1,13	68,37,63	167	99	0.928738434084	1.0	0.122,0.088,0.083	0.109,0.016,0.109	0.02
976	"AT5G03540"	"EXO70A1"	chr5	+	889887	890309	889887	889983	890103	890309	976	0,0,0	69,56,126	1,1,1	114,46,139	198	99	1	1.0	0.0,0.0,0.0	0.004,0.011,0.004	-0.006
978	"AT1G21130"	"AT1G21130"	chr1	-	7399061	7399930	7399061	7399469	7399557	7399930	978	0,0,1	331,193,486	0,0,0	615,326,599	186	99	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
979	"AT2G46225"	"ABIL1"	chr2	+	18983216	18983487	18983216	18983309	18983402	18983487	979	2,0,3	83,85,129	5,1,5	120,66,124	191	99	0.549816282306	1.0	0.012,0.0,0.012	0.021,0.008,0.02	-0.008
980	"AT2G46225"	"ABIL1"	chr2	+	18983216	18983487	18983216	18983309	18983438	18983487	980	39,28,42	3,5,6	66,31,72	15,6,17	198	99	0.0660359600293	0.401256673155	0.867,0.737,0.778	0.687,0.721,0.679	0.098
984	"AT1G20620"	"CAT3"	chr1	+	7145690	7146041	7145690	7145780	7145879	7146041	984	0,5,2	4397,3674,7588	3,0,0	7107,2896,5863	197	99	1	1.0	0.0,0.001,0.0	0.0,0.0,0.0	0.0
985	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752676	19752427	19752528	19752618	19752676	985	3,4,4	8,2,10	6,2,5	11,8,23	188	99	0.365575306205	1.0	0.165,0.513,0.174	0.223,0.116,0.103	0.137
986	"AT3G48900"	"GEN2"	chr3	+	18132381	18132672	18132381	18132443	18132544	18132672	986	2,1,1	0,1,0	0,0,2	0,2,2	198	99	1	1.0	1.0,0.333,1.0	NA,0.0,0.333	0.611
990	"AT5G35180"	"AT5G35180"	chr5	+	13432606	13433018	13432606	13432693	13432781	13433018	990	4,3,3	137,98,187	2,0,0	162,118,181	186	99	0.899331945294	1.0	0.015,0.016,0.008	0.007,0.0,0.0	0.011
991	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854460	15854164	15854211	15854362	15854460	991	33,33,49	0,0,0	40,27,68	0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.944	0.019
992	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854460	15854164	15854241	15854362	15854460	992	8,11,16	24,16,30	11,6,16	27,19,34	198	99	0.540905665272	1.0	0.143,0.256,0.211	0.169,0.136,0.19	0.038
995	"AT2G10940"	"AT2G10940"	chr2	-	4310411	4312103	4310411	4310782	4311136	4312103	995	0,2,2	3055,2163,3545	0,3,1	4722,3216,4584	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
996	"AT2G35390"	"PRS1"	chr2	-	14895278	14895893	14895278	14895708	14895811	14895893	996	1,0,0	438,307,446	0,0,1	211,145,272	198	99	1	1.0	0.001,0.0,0.0	0.0,0.0,0.002	-0.0
997	"AT5G54500"	"FQR1"	chr5	+	22126021	22126504	22126021	22126119	22126178	22126504	997	6,7,20	0,0,0	12,9,12	0,1,0	157	99	1	1.0	1.0,1.0,1.0	1.0,0.85,1.0	0.05
998	"AT5G01260"	"AT5G01260"	chr5	+	105975	107405	105975	106476	106796	107405	998	0,1,0	96,63,95	1,0,0	74,77,127	198	99	1	1.0	0.0,0.008,0.0	0.007,0.0,0.0	0.0
1000	"AT2G16600"	"CYP19-1"	chr2	+	7200806	7201574	7200806	7201012	7201078	7201574	1000	65,44,84	3,0,1	76,63,114	3,0,2	164	99	0.801152935943	1.0	0.929,1.0,0.981	0.939,1.0,0.972	-0.0
1001	"AT2G17780"	"MCA2"	chr2	-	7724973	7725373	7724973	7725207	7725276	7725373	1001	0,0,1	0,2,1	0,0,0	0,2,1	167	99	1	1.0	NA,0.0,0.372	NA,0.0,0.0	0.186
1003	"AT3G60590"	"AT3G60590"	chr3	+	22398731	22399753	22398731	22398766	22398885	22399753	1003	16,12,23	4,0,1	29,16,28	3,0,5	198	99	0.698013040256	1.0	0.667,1.0,0.92	0.829,1.0,0.737	0.007
1004	"AT2G40290"	"AT2G40290"	chr2	-	16829729	16830069	16829729	16829834	16829922	16830069	1004	0,1,2	299,198,399	0,0,0	350,143,373	186	99	1	1.0	0.0,0.003,0.003	0.0,0.0,0.0	0.002
1005	"AT4G17150"	"AT4G17150"	chr4	+	9640785	9641062	9640785	9640923	9641005	9641062	1005	13,17,46	45,36,49	2,1,3	74,35,80	180	99	1.66533453694e-15	2.65121258281e-13	0.137,0.206,0.341	0.015,0.015,0.02	0.211
1006	"AT2G30350"	"AT2G30350"	chr2	-	12935014	12935409	12935014	12935148	12935270	12935409	1006	0,0,0	19,14,23	0,0,1	24,4,13	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.037	-0.012
1008	"AT1G29890"	"AT1G29890"	chr1	+	10464319	10464600	10464319	10464457	10464543	10464600	1008	0,2,3	47,65,91	1,0,2	109,36,116	184	99	1	1.0	0.0,0.016,0.017	0.005,0.0,0.009	0.006
1009	"AT1G29890"	"AT1G29890"	chr1	+	10465262	10465785	10465262	10465412	10465529	10465785	1009	0,0,0	120,100,157	0,0,1	168,69,204	198	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.002	-0.001
1010	"AT2G30990"	"AT2G30990"	chr2	-	13188795	13189762	13188795	13189249	13189339	13189762	1010	0,0,3	8,7,11	0,0,0	18,5,13	188	99	0.837911446162	1.0	0.0,0.0,0.126	0.0,0.0,0.0	0.042
1011	"AT3G58220"	"AT3G58220"	chr3	-	21564449	21565948	21564449	21565081	21565271	21565948	1011	3,0,0	35,22,49	2,1,2	44,21,45	198	99	0.498480026549	1.0	0.041,0.0,0.0	0.022,0.023,0.022	-0.009
1012	"AT2G46060"	"AT2G46060"	chr2	-	18941098	18941732	18941098	18941493	18941579	18941732	1012	1,2,0	63,37,67	3,0,0	67,37,61	184	99	1	1.0	0.008,0.028,0.0	0.024,0.0,0.0	0.004
1014	"AT5G56190"	"AT5G56190"	chr5	+	22742524	22742800	22742524	22742575	22742684	22742800	1014	5,13,16	39,53,71	6,10,9	63,26,54	198	99	0.552581222325	1.0	0.06,0.109,0.101	0.045,0.161,0.077	-0.004
1016	"AT1G45170"	"OEP24A"	chr1	-	17097000	17097360	17097000	17097075	17097213	17097360	1016	20,17,30	0,0,0	21,19,21	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.913	0.029
1018	"AT1G48380"	"RHL1"	chr1	-	17878164	17878595	17878164	17878415	17878508	17878595	1018	3,0,2	35,23,44	0,0,0	39,32,60	191	99	0.494152573537	1.0	0.043,0.0,0.023	0.0,0.0,0.0	0.022
1019	"AT1G16060"	"ADAP"	chr1	+	5508833	5509155	5508833	5508916	5509146	5509155	1019	2,4,7	41,25,52	2,3,1	30,21,27	198	99	0.254776689902	1.0	0.024,0.074,0.063	0.032,0.067,0.018	0.015
1020	"AT1G05900"	"NTH2"	chr1	+	1788920	1789245	1788920	1789025	1789161	1789245	1020	1,2,7	87,63,72	3,4,7	61,47,111	198	99	0.355947993713	1.0	0.006,0.016,0.046	0.024,0.041,0.031	-0.009
1021	"AT4G28680"	"TYRDC"	chr4	+	14155119	14155538	14155119	14155185	14155276	14155538	1021	0,0,0	13,13,16	1,0,1	19,7,19	189	99	1	1.0	0.0,0.0,0.0	0.027,0.0,0.027	-0.018
1022	"AT4G19510"	"AT4G19510"	chr4	+	10634433	10635517	10634433	10635276	10635387	10635517	1022	1,0,2	0,0,0	2,0,1	1,12,9	198	99	1	1.0	1.0,NA,1.0	0.5,0.0,0.053	0.816
1026	"AT4G14713"	"TIFY4A"	chr4	-	8427174	8427491	8427174	8427362	8427427	8427491	1026	0,0,0	30,12,27	1,0,0	22,9,31	163	99	1	1.0	0.0,0.0,0.0	0.027,0.0,0.0	-0.009
1029	"AT4G36690"	"U2AF65A"	chr4	-	17294362	17294839	17294362	17294430	17294703	17294839	1029	55,46,71	139,98,142	60,46,62	123,69,162	198	99	0.699746494171	1.0	0.165,0.19,0.2	0.196,0.25,0.161	-0.017
1030	"AT4G36690"	"U2AF65A"	chr4	-	17294362	17294839	17294362	17294603	17294703	17294839	1030	3,4,11	104,67,119	3,3,6	105,78,105	198	99	0.261784029594	1.0	0.014,0.029,0.044	0.014,0.019,0.028	0.009
1031	"AT5G05730"	"ASA1"	chr5	-	1720555	1720946	1720555	1720612	1720699	1720946	1031	1,2,5	124,77,140	1,3,4	118,99,146	185	99	1	1.0	0.004,0.014,0.019	0.005,0.016,0.014	0.001
1034	"AT4G27050"	"AT4G27050"	chr4	-	13577742	13578051	13577742	13577789	13577905	13578051	1034	25,27,26	2,2,2	25,14,24	0,4,8	198	99	0.149641296572	0.763554308149	0.862,0.871,0.867	1.0,0.636,0.6	0.121
1036	"AT1G70280"	"AT1G70280"	chr1	-	26467956	26468302	26467956	26468133	26468221	26468302	1036	14,5,8	44,57,95	0,0,1	130,56,141	186	99	4.56118054437e-09	2.13570571372e-07	0.145,0.045,0.043	0.0,0.0,0.004	0.076
1037	"AT5G41100"	"AT5G41100"	chr5	+	16449773	16450881	16449773	16450575	16450663	16450881	1037	0,0,1	22,17,39	0,0,0	20,14,19	186	99	1	1.0	0.0,0.0,0.013	0.0,0.0,0.0	0.004
1038	"AT3G46600"	"SCL30"	chr3	+	17157923	17159965	17157923	17158209	17158301	17159965	1038	2,2,3	1,0,1	1,0,0	4,0,5	190	99	1	1.0	0.51,1.0,0.61	0.115,NA,0.0	0.649
1040	"AT2G40430"	"AT2G40430"	chr2	-	16879215	16879634	16879215	16879472	16879554	16879634	1040	7,7,8	242,157,262	8,6,7	197,166,230	180	99	0.889822109108	1.0	0.016,0.024,0.017	0.022,0.019,0.016	0.0
1044	"AT5G28770"	"BZIP63"	chr5	-	10796458	10797113	10796458	10796920	10796987	10797113	1044	0,1,1	52,46,81	0,0,0	135,65,133	165	99	1	1.0	0.0,0.013,0.007	0.0,0.0,0.0	0.007
1045	"AT5G45790"	"AT5G45790"	chr5	+	18572300	18573664	18572300	18572535	18572662	18573664	1045	0,1,0	0,0,0	0,0,0	1,0,0	198	99	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1049	"AT3G26100"	"AT3G26100"	chr3	+	9538046	9538726	9538046	9538281	9538376	9538726	1049	2,2,7	29,20,35	1,0,0	67,34,67	193	99	0.000638817199093	0.0101699698096	0.034,0.049,0.093	0.008,0.0,0.0	0.056
1050	"AT5G45050"	"WRKY16"	chr5	-	18178775	18179609	18178775	18179284	18179368	18179609	1050	1,0,2	0,1,0	0,0,0	5,2,1	182	99	0.0006628537221	0.0103457169175	1.0,0.0,1.0	0.0,0.0,0.0	0.667
1051	"AT4G27040"	"VP22-1"	chr4	-	13574525	13574852	13574525	13574622	13574741	13574852	1051	1,2,6	89,55,108	3,1,2	117,73,138	198	99	0.814273918585	1.0	0.006,0.018,0.027	0.013,0.007,0.007	0.008
1052	"AT4G27040"	"VP22-1"	chr4	-	13574525	13574852	13574525	13574673	13574741	13574852	1052	1,0,4	31,21,47	1,0,1	31,12,22	166	99	0.695644094255	1.0	0.019,0.0,0.048	0.019,0.0,0.026	0.007
1053	"AT1G02160"	"AT1G02160"	chr1	+	411176	411597	411176	411253	411335	411597	1053	11,5,12	180,141,210	3,4,7	182,122,203	180	99	0.0364015947888	0.256421853557	0.033,0.019,0.03	0.009,0.018,0.019	0.012
1054	"AT2G27110"	"FRS3"	chr2	-	11578251	11580462	11578251	11579962	11580251	11580462	1054	1,1,1	6,1,5	1,0,1	7,2,5	198	99	1	1.0	0.077,0.333,0.091	0.067,0.0,0.091	0.114
1055	"AT5G57860"	"AT5G57860"	chr5	+	23438273	23438645	23438273	23438459	23438605	23438645	1055	3,0,1	126,78,141	2,0,2	106,68,132	198	99	1	1.0	0.012,0.0,0.004	0.009,0.0,0.008	-0.0
1058	"AT3G26440"	"AT3G26440"	chr3	+	9679413	9679900	9679413	9679449	9679567	9679900	1058	2,5,3	108,69,130	1,2,3	69,69,120	198	99	0.792844733726	1.0	0.009,0.035,0.011	0.007,0.014,0.012	0.007
1060	"AT2G46230"	"AT2G46230"	chr2	-	18984572	18984798	18984572	18984651	18984741	18984798	1060	10,4,9	228,164,274	6,2,4	196,139,211	188	99	0.160673700246	0.794386741589	0.023,0.013,0.017	0.016,0.008,0.01	0.006
1061	"AT1G07780"	"PAI1"	chr1	-	2411823	2412219	2411823	2411929	2412193	2412219	1061	4,3,6	26,26,44	1,4,4	24,10,27	198	99	0.859800040761	1.0	0.071,0.055,0.064	0.02,0.167,0.069	-0.022
1062	"AT1G66940"	"AT1G66940"	chr1	-	24973464	24973819	24973464	24973491	24973578	24973819	1062	18,6,17	141,96,155	23,11,13	170,118,194	185	99	0.859074275184	1.0	0.064,0.032,0.055	0.068,0.048,0.035	-0.0
1063	"AT1G66940"	"AT1G66940"	chr1	-	24973578	24973819	24973578	24973602	24973729	24973819	1063	46,30,50	89,65,100	14,5,20	169,123,190	198	99	0	0.0	0.205,0.188,0.2	0.04,0.02,0.05	0.161
1066	"AT5G55230"	"MAP65-1"	chr5	+	22403792	22404347	22403792	22403948	22404035	22404347	1066	0,0,1	134,126,210	0,0,1	217,134,237	185	99	1	1.0	0.0,0.0,0.003	0.0,0.0,0.002	0.0
1067	"AT5G42690"	"AT5G42690"	chr5	-	17118825	17119114	17118825	17118942	17119030	17119114	1067	0,1,2	34,33,32	0,0,0	16,16,18	186	99	1	1.0	0.0,0.016,0.032	0.0,0.0,0.0	0.016
1068	"AT4G35300"	"MSSP2"	chr4	-	16797254	16798195	16797254	16797514	16797544	16798195	1068	2,1,4	1,0,1	2,2,2	0,1,1	128	99	1	1.0	0.607,1.0,0.756	1.0,0.607,0.607	0.05
1070	"AT5G01670"	"AT5G01670"	chr5	+	252447	252690	252447	252521	252602	252690	1070	9,4,9	20,4,15	2,5,4	33,15,27	179	99	0.00123588174706	0.017258980187	0.199,0.356,0.249	0.032,0.156,0.076	0.18
1072	"AT3G19460"	"RTNLB11"	chr3	+	6748356	6748670	6748356	6748498	6748600	6748670	1072	8,5,12	58,34,81	6,8,8	72,62,73	198	99	0.342052242379	1.0	0.065,0.068,0.069	0.04,0.061,0.052	0.016
1073	"AT3G12050"	"AT3G12050"	chr3	+	3839101	3840197	3839101	3839448	3839565	3840197	1073	4,5,4	0,0,2	6,2,4	0,0,0	198	99	0.78073749877	1.0	1.0,1.0,0.5	1.0,1.0,1.0	-0.167
1074	"AT3G51950"	"AT3G51950"	chr3	-	19277777	19278304	19277777	19278151	19278239	19278304	1074	25,19,21	483,371,599	22,11,32	673,384,630	186	99	0.445704096132	1.0	0.027,0.027,0.018	0.017,0.015,0.026	0.005
1075	"AT3G02510"	"AT3G02510"	chr3	-	522371	522652	522371	522428	522538	522652	1075	7,3,9	52,51,77	2,1,3	69,52,77	198	99	0.00172959037867	0.0222057087326	0.063,0.029,0.055	0.014,0.01,0.019	0.035
1076	"AT4G31010"	"AT4G31010"	chr4	+	15107687	15108127	15107687	15107913	15107999	15108127	1076	0,0,1	47,32,31	0,0,0	58,31,43	184	99	1	1.0	0.0,0.0,0.017	0.0,0.0,0.0	0.006
1077	"AT1G71696"	"SOL1"	chr1	+	26967460	26967729	26967460	26967556	26967698	26967729	1077	14,5,16	10,12,25	16,10,15	18,14,22	198	99	0.880629441237	1.0	0.412,0.172,0.242	0.308,0.263,0.254	0.0
1078	"AT2G44210"	"AT2G44210"	chr2	+	18280622	18281135	18280622	18280958	18281048	18281135	1078	1,0,3	182,163,297	3,2,6	495,161,512	188	99	1	1.0	0.003,0.0,0.005	0.003,0.006,0.006	-0.002
1079	"AT2G25730"	"AT2G25730"	chr2	-	10962966	10963420	10962966	10963257	10963342	10963420	1079	1,1,3	71,56,99	3,0,3	71,47,88	183	99	0.742063814707	1.0	0.008,0.01,0.016	0.022,0.0,0.018	-0.002
1080	"AT5G62000"	"ARF2"	chr5	+	24910357	24911012	24910357	24910610	24910712	24911012	1080	2,1,5	273,284,489	1,0,0	519,148,505	198	99	1	1.0	0.004,0.002,0.005	0.001,0.0,0.0	0.003
1085	"AT3G05380"	"ALY2"	chr3	+	1540549	1540845	1540549	1540660	1540749	1540845	1085	1,0,1	0,0,1	2,1,0	1,0,0	187	99	1	1.0	1.0,NA,0.346	0.514,1.0,NA	-0.084
