ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1415	"AT2G30200"	"AT2G30200"	chr2	-	12883311	12883417	12883311	12883398	12883484	12883661
1416	"AT5G40840"	"SYN2"	chr5	-	16360267	16360304	16360267	16360301	16360416	16361000
1417	"AT5G40840"	"SYN2"	chr5	-	16361485	16362243	16361485	16362208	16362315	16362386
1418	"AT4G28706"	"AT4G28706"	chr4	+	14169761	14169862	14169764	14169862	14169536	14169663
1419	"AT1G20560"	"AAE1"	chr1	-	7119675	7121393	7119675	7121386	7121526	7121817
1420	"AT1G02990"	"AT1G02990"	chr1	-	686504	686605	686504	686597	686678	686751
1421	"AT3G51750"	"AT3G51750"	chr3	-	19196502	19196764	19196502	19196761	19197033	19197334
1422	"AT2G25100"	"AT2G25100"	chr2	-	10680575	10680663	10680575	10680606	10680752	10680876
1423	"AT1G29200"	"AT1G29200"	chr1	+	10208588	10208765	10208664	10208765	10208436	10208511
1424	"AT3G21500"	"DXPS1"	chr3	-	7574777	7575085	7574777	7575082	7575159	7575609
1425	"AT2G18740"	"AT2G18740"	chr2	+	8124551	8124597	8124555	8124597	8124385	8124464
1426	"AT1G07650"	"AT1G07650"	chr1	-	2364619	2364709	2364619	2364691	2366004	2366185
1427	"AT1G73650"	"AT1G73650"	chr1	-	27688242	27688461	27688242	27688457	27688560	27688666
1428	"AT1G12430"	"ARK3"	chr1	-	4234363	4234495	4234363	4234492	4234559	4234703
1429	"AT3G54670"	"TTN8"	chr3	+	20237097	20237339	20237100	20237339	20236703	20236937
1430	"AT3G54670"	"TTN8"	chr3	+	20237760	20238027	20237765	20238027	20237100	20237339
1431	"AT3G54670"	"TTN8"	chr3	+	20240394	20240603	20240399	20240603	20240220	20240316
1432	"AT3G54670"	"TTN8"	chr3	+	20243331	20243559	20243337	20243559	20242689	20242941
1433	"AT1G53770"	"AT1G53770"	chr1	-	20071718	20072029	20071718	20071968	20072443	20073729
1434	"AT3G63460"	"SEC31B"	chr3	-	23434492	23434620	23434492	23434590	23434703	23434825
1435	"AT3G23255"	"AT3G23255"	chr3	+	8312646	8312753	8312649	8312753	8312486	8312570
1436	"AT5G42520"	"BPC6"	chr5	+	17001494	17002607	17001506	17002607	17001191	17001343
1437	"AT1G04590"	"AT1G04590"	chr1	-	1259026	1259228	1259026	1259219	1259357	1259570
1438	"AT1G05830"	"ATX2"	chr1	+	1761300	1761381	1761308	1761381	1761083	1761228
1439	"AT4G05040"	"AT4G05040"	chr4	+	2579600	2580746	2579880	2580746	2579234	2579330
1440	"AT4G26310"	"AT4G26310"	chr4	-	13314115	13314236	13314115	13314183	13314308	13314348
1441	"AT5G09690"	"MRS2-7"	chr5	-	3001164	3001284	3001164	3001262	3001373	3001403
1442	"AT2G44350"	"CSY4"	chr2	+	18316821	18316887	18316824	18316887	18316655	18316723
1443	"AT1G33260"	"AT1G33260"	chr1	+	12065389	12066376	12065392	12066376	12064508	12065120
1444	"AT4G23950"	"AT4G23950"	chr4	+	12443877	12443966	12443880	12443966	12442652	12443803
1445	"AT1G51590"	"MNS1"	chr1	-	19131349	19131511	19131349	19131507	19131591	19131639
1446	"AT5G46610"	"ALMT14"	chr5	-	18915015	18915156	18915015	18915084	18915450	18915779
1447	"AT5G60040"	"NRPC1"	chr5	+	24178615	24178730	24178636	24178730	24178330	24178538
1448	"AT4G08390"	"APXS"	chr4	+	5315322	5315590	5315325	5315590	5314904	5315232
1449	"AT5G37340"	"AT5G37340"	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
1450	"AT1G55620"	"CLC-F"	chr1	-	20790042	20790459	20790042	20790445	20790534	20791189
1451	"AT4G24790"	"F22K18.10"	chr4	+	12778140	12779646	12778145	12779646	12777557	12777921
1452	"AT3G14880"	"AT3G14880"	chr3	+	5007361	5007689	5007382	5007689	5006564	5006971
1453	"AT5G12370"	"SEC10"	chr5	-	4002774	4003080	4002774	4003065	4003159	4003243
1454	"AT1G63110"	"AT1G63110"	chr1	+	23405637	23405762	23405657	23405762	23405412	23405445
1455	"AT3G60130"	"BGLU16"	chr3	+	22212962	22213065	22212995	22213065	22212672	22212704
1456	"AT1G69720"	"HO3"	chr1	+	26228137	26228253	26228145	26228253	26227839	26228063
1457	"AT3G03950"	"ECT1"	chr3	+	1022152	1022374	1022164	1022374	1021910	1021981
1458	"AT1G23230"	"MED23"	chr1	+	8246510	8246780	8246562	8246780	8246060	8246303
1459	"AT1G23230"	"MED23"	chr1	+	8247854	8247949	8247866	8247949	8247675	8247759
1460	"AT5G56180"	"ARP8"	chr5	-	22738128	22738402	22738128	22738262	22738506	22738655
1461	"AT4G17470"	"AT4G17470"	chr4	-	9744368	9744499	9744368	9744472	9744773	9744860
1462	"AT4G17470"	"AT4G17470"	chr4	-	9744368	9744503	9744368	9744472	9744773	9744860
1463	"AT4G17470"	"AT4G17470"	chr4	-	9744368	9744503	9744368	9744499	9744773	9744860
1464	"AT1G30070"	"AT1G30070"	chr1	-	10546990	10547071	10546990	10547050	10547140	10547380
1465	"AT2G16530"	"AT2G16530"	chr2	-	7164132	7164482	7164132	7164479	7164893	7165091
1466	"AT1G03780"	"TPX2"	chr1	-	948428	948640	948428	948595	948696	948816
1467	"AT4G33360"	"FLDH"	chr4	-	16067671	16068146	16067671	16068129	16068224	16068530
1468	"AT4G23570"	"SGT1A"	chr4	+	12300749	12300822	12300752	12300822	12299877	12300174
1469	"AT2G36895"	"AT2G36895"	chr2	-	15489613	15489730	15489613	15489727	15489805	15489906
1470	"AT1G02950"	"GSTF4"	chr1	-	666113	666262	666113	666256	666350	666451
1471	"AT1G04120"	"ABCC5"	chr1	-	1065054	1065294	1065054	1065279	1065379	1065443
1472	"AT2G37050"	"AT2G37050"	chr2	+	15571923	15572168	15571926	15572168	15571670	15571834
1473	"AT2G19730"	"RPL28A"	chr2	+	8511738	8511899	8511742	8511899	8511512	8511591
1474	"AT1G03250"	"AT1G03250"	chr1	-	794021	794198	794021	794180	794327	794410
1475	"AT3G16340"	"ABCG29"	chr3	+	5541631	5541933	5541646	5541933	5541442	5541533
1476	"AT2G22990"	"SCPL8"	chr2	+	9787070	9787190	9787097	9787190	9786864	9786941
1477	"AT2G22990"	"SCPL8"	chr2	+	9789844	9790179	9789848	9790179	9789700	9789750
1478	"AT3G44530"	"HIRA"	chr3	+	16119837	16119939	16119891	16119939	16119524	16119735
1479	"AT5G44560"	"VPS2.2"	chr5	+	17946461	17946534	17946489	17946534	17945956	17946114
1480	"AT1G09060"	"AT1G09060"	chr1	-	2924648	2925264	2924648	2925248	2925711	2925723
1481	"AT2G32160"	"AT2G32160"	chr2	+	13663865	13663937	13663907	13663937	13663672	13663786
1482	"AT2G32160"	"AT2G32160"	chr2	+	13665925	13665979	13665929	13665979	13665746	13665815
1483	"AT3G20650"	"AT3G20650"	chr3	-	7221972	7222023	7221972	7222020	7222119	7222184
1484	"AT3G19770"	"VPS9A"	chr3	+	6867838	6868018	6867842	6868018	6867577	6867748
1485	"AT4G31200"	"AT4G31200"	chr4	-	15163558	15164617	15163558	15164587	15164848	15164914
1486	"AT2G23580"	"MES4"	chr2	-	10033042	10033641	10033042	10033580	10033721	10033859
1487	"AT2G42670"	"PCO4"	chr2	-	17772209	17772416	17772209	17772413	17772498	17772652
1488	"AT1G77800"	"AT1G77800"	chr1	+	29259983	29260617	29259986	29260617	29259463	29259865
1489	"AT5G06980"	"AT5G06980"	chr5	+	2168215	2168378	2168218	2168378	2167783	2168109
1490	"AT5G06980"	"AT5G06980"	chr5	+	2168985	2169391	2168988	2169391	2168775	2168885
1491	"AT5G33370"	"AT5G33370"	chr5	-	12602467	12603005	12602467	12602988	12603409	12603662
1492	"AT5G09390"	"AT5G09390"	chr5	+	2915733	2915923	2915739	2915923	2915529	2915607
1493	"AT2G31010"	"AT2G31010"	chr2	+	13194818	13195163	13194823	13195163	13194184	13194304
1494	"AT1G49670"	"NQR"	chr1	-	18382885	18383029	18382885	18382960	18383116	18383212
1495	"AT1G14240"	"APY3"	chr1	+	4865809	4865922	4865821	4865922	4865150	4865732
1496	"AT5G02780"	"GSTL1"	chr5	+	631882	631959	631888	631959	631699	631805
1497	"AT3G16630"	"KINESIN-13A"	chr3	-	5667072	5667315	5667072	5667301	5667414	5667496
1498	"AT5G50240"	"PIMT2"	chr5	+	20451631	20451902	20451640	20451902	20451227	20451493
1499	"AT5G50240"	"PIMT2"	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
1500	"AT1G79650"	"RAD23B"	chr1	-	29972821	29972931	29972821	29972919	29973360	29973426
1501	"AT1G79650"	"RAD23B"	chr1	-	29974279	29974327	29974279	29974309	29974391	29974430
1502	"AT5G62760"	"AT5G62760"	chr5	-	25207371	25207478	25207371	25207427	25207832	25207902
1503	"AT2G40410"	"CAN2"	chr2	+	16874704	16874871	16874711	16874871	16874371	16874616
1504	"AT1G33950"	"AT1G33950"	chr1	-	12338582	12338860	12338582	12338842	12338959	12339182
1505	"AT4G38900"	"AT4G38900"	chr4	-	18140109	18140260	18140109	18140242	18140321	18141609
1506	"AT3G57630"	"AT3G57630"	chr3	-	21342281	21342468	21342281	21342462	21342566	21342660
1507	"AT1G72990"	"BGAL17"	chr1	-	27461458	27461667	27461458	27461654	27461790	27461895
1508	"AT3G62940"	"AT3G62940"	chr3	-	23264138	23264254	23264138	23264238	23264509	23264731
1509	"AT3G62940"	"AT3G62940"	chr3	-	23264138	23264254	23264138	23264238	23264638	23264709
1510	"AT5G57930"	"APO2"	chr5	+	23454819	23454938	23454828	23454938	23454603	23454717
1511	"AT1G25290"	"RBL10"	chr1	+	8868308	8868397	8868329	8868397	8868138	8868235
1512	"AT2G02710"	"TLP1"	chr2	-	759090	759160	759090	759154	759248	759304
1513	"AT1G80660"	"AHA9"	chr1	-	30318174	30318279	30318174	30318252	30318356	30319241
1514	"AT2G04550"	"IBR5"	chr2	+	1589575	1590166	1589577	1590166	1589390	1589497
1515	"AT1G47270"	"TULP6"	chr1	+	17327157	17327488	17327160	17327488	17327042	17327086
1516	"AT3G61700"	"AT3G61700"	chr3	+	22838435	22838540	22838450	22838540	22838052	22838354
1517	"AT1G50000"	"AT1G50000"	chr1	-	18515543	18515658	18515543	18515597	18515763	18515825
1518	"AT3G50210"	"AT3G50210"	chr3	-	18615786	18615905	18615786	18615901	18615994	18616110
1519	"AT1G02080"	"AT1G02080"	chr1	+	375121	375238	375124	375238	374582	374922
1520	"AT1G71190"	"SAG18"	chr1	-	26834463	26834584	26834463	26834564	26834656	26834759
1521	"AT5G09240"	"AT5G09240"	chr5	-	2874042	2874138	2874042	2874065	2874423	2874535
1522	"AT4G20260"	"PCAP1"	chr4	+	10941547	10941703	10941566	10941703	10940745	10940826
1523	"AT4G20260"	"PCAP1"	chr4	+	10941547	10941703	10941576	10941703	10940745	10940826
1524	"AT4G20260"	"PCAP1"	chr4	+	10941566	10941703	10941576	10941703	10940745	10940826
1525	"AT4G20260"	"PCAP1"	chr4	+	10942209	10942297	10942212	10942297	10942031	10942121
1526	"AT5G19950"	"AT5G19950"	chr5	-	6740776	6741318	6740776	6741312	6741485	6741778
1527	"AT5G63460"	"AT5G63460"	chr5	-	25413819	25413923	25413819	25413920	25414012	25414077
1528	"AT4G39200"	"RPS25E"	chr4	+	18257832	18257967	18257835	18257967	18257562	18257637
1529	"AT2G37560"	"ORC2"	chr2	+	15760244	15760536	15760298	15760536	15759990	15760123
1530	"AT4G26910"	"AT4G26910"	chr4	-	13522320	13522404	13522320	13522401	13522494	13522549
